game,playoff,date,team,loc,opp,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,plus_minus,ts_pct,eFG_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,Name
60,/play-index/pgl_cum_stats.cgi?player=thomptr01&year=2017&date_game=2017-03-03&is_playoff_game=N,2017-03-03,CLE,@,ATL,W (+5),1,31:14,2,3,.667,0,0,,0,0,,2,3,5,1,0,1,1,4,4,3.8,-6,.667,.667,8.3,11.8,10.1,3.5,0.0,2.4,25.0,5.7,131,130,Tristan Thompson
61,/play-index/pgl_cum_stats.cgi?player=thomptr01&year=2017&date_game=2017-03-04&is_playoff_game=N,2017-03-04,CLE,@,MIA,L (-28),1,27:47,4,9,.444,0,0,,2,4,.500,5,1,6,3,0,0,2,1,10,8.0,-17,.465,.444,21.1,4.3,12.8,18.5,0.0,0.0,15.7,23.0,106,144,Tristan Thompson
62,/play-index/pgl_cum_stats.cgi?player=thomptr01&year=2017&date_game=2017-03-06&is_playoff_game=N,2017-03-06,CLE,,MIA,L (-8),1,35:32,3,3,1.000,0,0,,2,4,.500,4,9,13,1,0,2,2,3,8,10.7,+1,.840,1.000,13.2,24.8,19.5,4.4,0.0,4.8,29.6,8.5,130,109,Tristan Thompson
63,/play-index/pgl_cum_stats.cgi?player=thomptr01&year=2017&date_game=2017-03-09&is_playoff_game=N,2017-03-09,CLE,@,DET,L (-5),1,25:58,2,5,.400,0,0,,0,2,.000,3,1,4,4,1,0,0,4,4,5.1,-22,.340,.400,13.2,4.1,8.5,20.9,2.0,0.0,0.0,10.7,116,118,Tristan Thompson
64,/play-index/pgl_cum_stats.cgi?player=thomptr01&year=2017&date_game=2017-03-11&is_playoff_game=N,2017-03-11,CLE,@,ORL,W (+12),1,27:44,6,9,.667,0,0,,2,7,.286,3,10,13,1,0,2,1,0,14,14.3,-2,.579,.667,11.0,30.4,21.6,5.3,0.0,4.6,7.6,21.4,115,99,Tristan Thompson
65,/play-index/pgl_cum_stats.cgi?player=thomptr01&year=2017&date_game=2017-03-12&is_playoff_game=N,2017-03-12,CLE,@,HOU,L (-5),1,33:05,4,4,1.000,0,0,,0,0,,4,4,8,1,0,3,1,4,8,11.0,-23,1.000,1.000,16.1,10.7,12.9,4.0,0.0,8.5,20.0,7.2,178,125,Tristan Thompson
66,/play-index/pgl_cum_stats.cgi?player=thomptr01&year=2017&date_game=2017-03-14&is_playoff_game=N,2017-03-14,CLE,,DET,W (+32),1,26:23,2,4,.500,0,0,,0,0,,2,7,9,2,1,2,1,2,4,7.5,+20,.500,.500,11.4,23.6,19.0,8.6,1.9,4.5,20.0,9.5,121,93,Tristan Thompson
67,/play-index/pgl_cum_stats.cgi?player=thomptr01&year=2017&date_game=2017-03-16&is_playoff_game=N,2017-03-16,CLE,,UTA,W (+8),1,28:16,1,4,.250,0,0,,0,2,.000,5,3,8,0,0,1,1,1,2,2.5,0,.205,.250,17.7,10.0,13.7,0.0,0.0,2.8,17.0,9.6,76,92,Tristan Thompson
68,/play-index/pgl_cum_stats.cgi?player=thomptr01&year=2017&date_game=2017-03-18&is_playoff_game=N,2017-03-18,CLE,@,LAC,L (-30),1,30:48,5,6,.833,0,0,,1,2,.500,3,3,6,0,1,0,0,2,11,11.6,-14,.799,.833,9.2,10.9,9.9,0.0,1.6,0.0,0.0,10.6,164,111,Tristan Thompson
69,/play-index/pgl_cum_stats.cgi?player=thomptr01&year=2017&date_game=2017-03-19&is_playoff_game=N,2017-03-19,CLE,@,LAL,W (+5),1,25:46,2,2,1.000,0,0,,0,0,,6,4,10,1,0,1,0,2,4,9.4,+3,1.000,1.000,27.9,16.9,22.2,4.5,0.0,2.9,0.0,3.5,217,127,Tristan Thompson
70,/play-index/pgl_cum_stats.cgi?player=thomptr01&year=2017&date_game=2017-03-22&is_playoff_game=N,2017-03-22,CLE,@,DEN,L (-13),1,27:26,3,4,.750,0,0,,0,0,,2,2,4,2,0,1,0,0,6,8.5,-7,.750,.750,8.5,8.5,8.5,9.3,0.0,2.5,0.0,6.9,174,136,Tristan Thompson
71,/play-index/pgl_cum_stats.cgi?player=thomptr01&year=2017&date_game=2017-03-24&is_playoff_game=N,2017-03-24,CLE,@,CHO,W (+7),1,26:34,3,4,.750,0,0,,2,2,1.000,2,5,7,0,0,0,0,3,8,8.1,+2,.820,.750,11.7,18.4,15.8,0.0,0.0,0.0,0.0,9.1,175,116,Tristan Thompson
72,/play-index/pgl_cum_stats.cgi?player=thomptr01&year=2017&date_game=2017-03-25&is_playoff_game=N,2017-03-25,CLE,,WAS,L (-12),1,26:53,4,4,1.000,0,0,,1,2,.500,4,0,4,4,2,1,2,1,9,13.3,-15,.922,1.000,17.9,0.0,9.9,21.1,3.8,2.8,29.1,11.4,150,134,Tristan Thompson
73,/play-index/pgl_cum_stats.cgi?player=thomptr01&year=2017&date_game=2017-03-27&is_playoff_game=N,2017-03-27,CLE,@,SAS,L (-29),1,26:01,4,5,.800,0,0,,3,4,.750,2,5,7,0,0,1,1,3,11,10.1,-26,.814,.800,7.2,22.5,14.0,0.0,0.0,3.1,12.9,13.7,141,110,Tristan Thompson
74,/play-index/pgl_cum_stats.cgi?player=thomptr01&year=2017&date_game=2017-03-30&is_playoff_game=N,2017-03-30,CLE,@,CHI,L (-6),1,35:49,7,10,.700,0,0,,1,3,.333,2,7,9,0,1,0,2,3,15,11.3,-5,.663,.700,6.0,18.8,12.7,0.0,1.4,0.0,15.0,17.0,109,105,Tristan Thompson
75,/play-index/pgl_cum_stats.cgi?player=thomptr01&year=2017&date_game=2017-03-31&is_playoff_game=N,2017-03-31,CLE,,PHI,W (+17),1,29:24,3,7,.429,0,0,,1,2,.500,7,4,11,0,0,1,0,1,7,9.3,+17,.444,.429,23.8,15.2,19.7,0.0,0.0,3.3,0.0,11.7,133,110,Tristan Thompson
76,/play-index/pgl_cum_stats.cgi?player=thomptr01&year=2017&date_game=2017-04-02&is_playoff_game=N,2017-04-02,CLE,,IND,W (+5),1,42:35,5,7,.714,0,0,,2,4,.500,5,4,9,0,1,0,2,4,12,10.4,-3,.685,.714,13.9,10.3,12.0,0.0,1.3,0.0,18.6,12.0,126,124,Tristan Thompson
77,/play-index/pgl_cum_stats.cgi?player=thomptr01&year=2017&date_game=2017-04-04&is_playoff_game=N,2017-04-04,CLE,,ORL,W (+20),1,28:10,1,3,.333,0,0,,0,0,,1,2,3,1,0,1,0,2,2,2.2,+27,.333,.333,4.6,7.1,6.0,4.0,0.0,3.2,0.0,5.0,105,111,Tristan Thompson
78,/play-index/pgl_cum_stats.cgi?player=thomptr01&year=2017&date_game=2017-04-12&is_playoff_game=N,2017-04-12,CLE,,TOR,L (-15),1,18:28,5,6,.833,0,0,,0,2,.000,3,1,4,0,1,0,1,0,10,9.4,-17,.727,.833,17.0,5.9,11.6,0.0,2.9,0.0,12.7,20.2,120,113,Tristan Thompson
1,/play-index/pgl_cum_stats.cgi?player=thomptr01&year=2017&date_game=2017-04-15&is_playoff_game=Y,2017-04-15,CLE,,IND,W (+1),1,30:43,4,5,.800,0,0,,0,3,.000,6,7,13,1,0,0,1,2,8,10.1,+3,.633,.800,24.0,30.4,27.1,4.4,0.0,0.0,13.7,11.3,134,121,Tristan Thompson
2,/play-index/pgl_cum_stats.cgi?player=thomptr01&year=2017&date_game=2017-04-17&is_playoff_game=Y,2017-04-17,CLE,,IND,W (+6),1,32:19,2,5,.400,0,0,,0,0,,5,5,10,1,0,2,3,1,4,5.0,-4,.400,.400,24.0,19.0,21.2,3.8,0.0,4.6,37.5,11.4,93,116,Tristan Thompson
