game,playoff,date,team,loc,opp,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,plus_minus,ts_pct,eFG_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,Name
20,/play-index/pgl_cum_stats.cgi?player=irvinky01&year=2017&date_game=2016-12-07&is_playoff_game=N,2016-12-07,CLE,@,NYK,W (+32),1,30:27,9,17,.529,4,6,.667,6,6,1.000,0,3,3,6,0,0,2,1,28,22.4,+27,.713,.647,0.0,9.7,5.3,38.1,0.0,0.0,9.2,32.3,144,109,Kyrie Irving
21,/play-index/pgl_cum_stats.cgi?player=irvinky01&year=2017&date_game=2016-12-09&is_playoff_game=N,2016-12-09,CLE,,MIA,W (+30),1,33:01,9,15,.600,2,4,.500,3,5,.600,0,1,1,3,0,0,2,0,23,15.7,+13,.669,.667,0.0,2.5,1.6,13.3,0.0,0.0,10.4,27.3,128,108,Kyrie Irving
22,/play-index/pgl_cum_stats.cgi?player=irvinky01&year=2017&date_game=2016-12-10&is_playoff_game=N,2016-12-10,CLE,,CHO,W (+11),1,36:09,4,13,.308,2,3,.667,1,1,1.000,1,3,4,5,0,0,3,3,11,4.4,-1,.409,.385,3.9,8.9,6.7,18.1,0.0,0.0,18.2,21.3,90,116,Kyrie Irving
23,/play-index/pgl_cum_stats.cgi?player=irvinky01&year=2017&date_game=2016-12-17&is_playoff_game=N,2016-12-17,CLE,,LAL,W (+11),1,38:28,8,17,.471,2,6,.333,3,3,1.000,1,5,6,12,3,0,2,0,21,23.9,+12,.573,.529,3.0,14.5,8.8,41.6,4.1,0.0,9.8,24.2,132,114,Kyrie Irving
24,/play-index/pgl_cum_stats.cgi?player=irvinky01&year=2017&date_game=2016-12-20&is_playoff_game=N,2016-12-20,CLE,@,MIL,W (+6),1,45:13,8,23,.348,3,7,.429,9,9,1.000,0,5,5,5,0,0,2,1,28,17.7,+1,.519,.413,0.0,13.0,6.2,21.2,0.0,0.0,6.9,30.1,109,111,Kyrie Irving
25,/play-index/pgl_cum_stats.cgi?player=irvinky01&year=2017&date_game=2016-12-21&is_playoff_game=N,2016-12-21,CLE,,MIL,W (+11),1,34:58,11,17,.647,1,2,.500,8,9,.889,0,6,6,13,1,0,4,2,31,30.2,+21,.740,.676,0.0,21.1,10.2,64.0,1.5,0.0,16.0,32.2,141,111,Kyrie Irving
26,/play-index/pgl_cum_stats.cgi?player=irvinky01&year=2017&date_game=2016-12-23&is_playoff_game=N,2016-12-23,CLE,,BRK,W (+20),1,26:27,5,11,.455,1,3,.333,2,2,1.000,1,4,5,10,6,0,1,1,13,20.8,+38,.547,.500,3.8,15.4,9.6,50.5,10.4,0.0,7.8,19.4,129,78,Kyrie Irving
27,/play-index/pgl_cum_stats.cgi?player=irvinky01&year=2017&date_game=2016-12-25&is_playoff_game=N,2016-12-25,CLE,,GSW,W (+1),1,43:53,11,27,.407,2,5,.400,1,1,1.000,3,3,6,10,7,0,2,0,25,25.5,+5,.456,.444,6.0,10.6,7.6,43.8,7.6,0.0,6.8,26.6,112,99,Kyrie Irving
28,/play-index/pgl_cum_stats.cgi?player=irvinky01&year=2017&date_game=2016-12-26&is_playoff_game=N,2016-12-26,CLE,@,DET,L (-16),1,28:50,8,20,.400,2,6,.333,0,1,.000,1,4,5,8,0,0,3,3,18,10.1,-15,.440,.450,3.7,14.2,9.0,79.8,0.0,0.0,12.8,35.4,94,113,Kyrie Irving
29,/play-index/pgl_cum_stats.cgi?player=irvinky01&year=2017&date_game=2016-12-29&is_playoff_game=N,2016-12-29,CLE,,BOS,W (+6),1,41:36,12,17,.706,2,5,.400,6,7,.857,2,3,5,12,3,0,4,0,32,34.2,+10,.797,.765,6.4,8.9,7.7,47.5,3.5,0.0,16.6,24.1,152,118,Kyrie Irving
30,/play-index/pgl_cum_stats.cgi?player=irvinky01&year=2017&date_game=2017-01-06&is_playoff_game=N,2017-01-06,CLE,@,BRK,W (+8),1,35:40,10,26,.385,3,9,.333,9,9,1.000,0,3,3,4,2,0,0,1,32,23.1,-3,.534,.442,0.0,7.9,4.1,21.9,2.5,0.0,0.0,33.9,112,102,Kyrie Irving
31,/play-index/pgl_cum_stats.cgi?player=irvinky01&year=2017&date_game=2017-01-08&is_playoff_game=N,2017-01-08,CLE,@,PHO,W (+4),1,39:58,10,20,.500,4,7,.571,3,3,1.000,1,1,2,7,1,0,7,0,27,16.9,+2,.633,.600,3.3,3.2,3.2,26.3,1.3,0.0,24.7,30.8,115,128,Kyrie Irving
32,/play-index/pgl_cum_stats.cgi?player=irvinky01&year=2017&date_game=2017-01-10&is_playoff_game=N,2017-01-10,CLE,@,UTA,L (-8),1,39:00,5,18,.278,2,8,.250,8,8,1.000,2,2,4,4,1,0,3,3,20,11.0,-1,.465,.333,5.1,6.2,5.6,19.8,1.3,0.0,12.2,26.9,99,110,Kyrie Irving
33,/play-index/pgl_cum_stats.cgi?player=irvinky01&year=2017&date_game=2017-01-11&is_playoff_game=N,2017-01-11,CLE,@,POR,L (-16),1,31:56,4,16,.250,1,2,.500,2,2,1.000,3,0,3,1,2,0,3,2,11,2.4,-16,.326,.281,8.8,0.0,4.6,6.8,3.2,0.0,15.1,27.3,69,112,Kyrie Irving
34,/play-index/pgl_cum_stats.cgi?player=irvinky01&year=2017&date_game=2017-01-13&is_playoff_game=N,2017-01-13,CLE,@,SAC,W (+12),1,34:38,10,22,.455,2,7,.286,4,4,1.000,1,3,4,5,1,0,3,5,26,15.7,+11,.547,.500,3.4,10.4,6.8,23.0,1.4,0.0,11.2,34.1,110,114,Kyrie Irving
35,/play-index/pgl_cum_stats.cgi?player=irvinky01&year=2017&date_game=2017-01-16&is_playoff_game=N,2017-01-16,CLE,@,GSW,L (-35),1,29:09,6,19,.316,1,5,.200,4,5,.800,0,2,2,2,1,1,6,3,17,2.2,-12,.401,.342,0.0,8.4,3.5,15.6,1.6,2.9,22.1,39.0,66,121,Kyrie Irving
36,/play-index/pgl_cum_stats.cgi?player=irvinky01&year=2017&date_game=2017-01-19&is_playoff_game=N,2017-01-19,CLE,,PHO,W (+15),1,32:52,10,20,.500,2,7,.286,4,5,.800,0,2,2,4,2,0,2,2,26,18.2,+15,.586,.550,0.0,6.2,3.6,20.6,3.0,0.0,8.3,33.5,111,107,Kyrie Irving
37,/play-index/pgl_cum_stats.cgi?player=irvinky01&year=2017&date_game=2017-01-21&is_playoff_game=N,2017-01-21,CLE,,SAS,L (-3),1,41:02,13,22,.591,3,8,.375,0,1,.000,1,2,3,9,2,0,2,2,29,25.2,+12,.646,.659,2.7,5.6,4.2,41.2,2.5,0.0,8.2,26.6,132,113,Kyrie Irving
38,/play-index/pgl_cum_stats.cgi?player=irvinky01&year=2017&date_game=2017-01-23&is_playoff_game=N,2017-01-23,CLE,@,NOP,L (-2),1,41:38,15,28,.536,8,14,.571,11,11,1.000,0,2,2,4,2,1,0,4,49,39.9,+12,.746,.679,0.0,5.6,2.7,17.9,2.3,2.4,0.0,32.9,157,123,Kyrie Irving
39,/play-index/pgl_cum_stats.cgi?player=irvinky01&year=2017&date_game=2017-01-25&is_playoff_game=N,2017-01-25,CLE,,SAC,L (-4),1,41:58,9,19,.474,1,4,.250,1,2,.500,0,1,1,6,2,2,3,3,20,13.6,+6,.503,.500,0.0,2.8,1.3,26.5,2.5,3.9,13.1,25.1,100,115,Kyrie Irving
40,/play-index/pgl_cum_stats.cgi?player=irvinky01&year=2017&date_game=2017-01-27&is_playoff_game=N,2017-01-27,CLE,,BRK,W (+8),1,31:04,10,17,.588,3,5,.600,5,5,1.000,0,4,4,6,0,2,3,3,28,22.7,+16,.729,.676,0.0,14.7,7.4,27.6,0.0,5.7,13.5,29.9,134,113,Kyrie Irving
41,/play-index/pgl_cum_stats.cgi?player=irvinky01&year=2017&date_game=2017-01-29&is_playoff_game=N,2017-01-29,CLE,,OKC,W (+16),1,34:43,12,22,.545,2,6,.333,3,3,1.000,0,3,3,10,1,0,2,3,29,24.1,+24,.622,.591,0.0,7.4,3.9,56.6,1.3,0.0,7.9,31.3,125,93,Kyrie Irving
42,/play-index/pgl_cum_stats.cgi?player=irvinky01&year=2017&date_game=2017-01-30&is_playoff_game=N,2017-01-30,CLE,@,DAL,L (-7),1,32:50,7,21,.333,1,8,.125,3,3,1.000,1,4,5,5,2,0,6,3,18,6.3,-5,.403,.357,3.8,12.7,8.7,29.5,3.2,0.0,21.2,40.9,76,110,Kyrie Irving
43,/play-index/pgl_cum_stats.cgi?player=irvinky01&year=2017&date_game=2017-02-01&is_playoff_game=N,2017-02-01,CLE,,MIN,W (+28),1,30:47,5,18,.278,1,6,.167,3,4,.750,2,0,2,14,1,0,1,2,14,13.4,+14,.354,.306,8.2,0.0,3.6,54.3,1.6,0.0,4.8,29.8,118,110,Kyrie Irving
44,/play-index/pgl_cum_stats.cgi?player=irvinky01&year=2017&date_game=2017-02-06&is_playoff_game=N,2017-02-06,CLE,@,WAS,W (+5),1,44:08,8,24,.333,2,7,.286,5,5,1.000,0,1,1,5,1,0,3,3,23,10.0,+5,.439,.375,0.0,2.7,1.3,15.2,1.1,0.0,10.3,28.2,96,127,Kyrie Irving
45,/play-index/pgl_cum_stats.cgi?player=irvinky01&year=2017&date_game=2017-02-08&is_playoff_game=N,2017-02-08,CLE,@,IND,W (+15),1,34:09,12,22,.545,0,5,.000,5,5,1.000,0,0,0,7,2,0,3,2,29,21.5,+13,.599,.545,0.0,0.0,0.0,33.8,2.9,0.0,11.0,36.6,119,121,Kyrie Irving
46,/play-index/pgl_cum_stats.cgi?player=irvinky01&year=2017&date_game=2017-02-09&is_playoff_game=N,2017-02-09,CLE,@,OKC,L (-9),1,34:24,11,18,.611,4,5,.800,2,2,1.000,0,1,1,4,2,1,6,3,28,18.4,-14,.742,.722,0.0,3.0,1.6,24.6,2.7,1.8,24.1,32.1,113,118,Kyrie Irving
47,/play-index/pgl_cum_stats.cgi?player=irvinky01&year=2017&date_game=2017-02-11&is_playoff_game=N,2017-02-11,CLE,,DEN,W (+16),1,35:05,10,24,.417,5,11,.455,2,2,1.000,1,3,4,5,1,1,3,4,27,16.4,+13,.543,.521,3.8,7.6,6.1,21.2,1.4,2.3,10.8,35.1,107,114,Kyrie Irving
48,/play-index/pgl_cum_stats.cgi?player=irvinky01&year=2017&date_game=2017-02-14&is_playoff_game=N,2017-02-14,CLE,@,MIN,W (+8),1,37:04,10,27,.370,2,10,.200,3,3,1.000,0,1,1,7,1,1,0,4,25,15.4,+3,.441,.407,0.0,3.1,1.5,29.2,1.4,2.1,0.0,34.7,106,115,Kyrie Irving
49,/play-index/pgl_cum_stats.cgi?player=irvinky01&year=2017&date_game=2017-02-15&is_playoff_game=N,2017-02-15,CLE,,IND,W (+9),1,34:19,7,17,.412,3,7,.429,9,9,1.000,0,2,2,7,2,0,2,3,26,21.2,+7,.620,.500,0.0,6.4,3.4,33.5,3.2,0.0,8.7,32.7,132,118,Kyrie Irving
50,/play-index/pgl_cum_stats.cgi?player=irvinky01&year=2017&date_game=2017-02-23&is_playoff_game=N,2017-02-23,CLE,,NYK,W (+15),1,30:29,9,16,.563,1,4,.250,4,5,.800,1,3,4,6,1,1,2,1,23,20.1,+4,.632,.594,3.7,9.1,6.7,29.7,1.6,2.1,9.9,30.1,127,107,Kyrie Irving
51,/play-index/pgl_cum_stats.cgi?player=irvinky01&year=2017&date_game=2017-02-25&is_playoff_game=N,2017-02-25,CLE,,CHI,L (-18),1,35:00,13,25,.520,2,10,.200,6,7,.857,0,9,9,7,0,1,2,2,34,26.8,-2,.605,.560,0.0,26.8,14.2,50.1,0.0,2.2,6.6,41.8,119,122,Kyrie Irving
52,/play-index/pgl_cum_stats.cgi?player=irvinky01&year=2017&date_game=2017-02-27&is_playoff_game=N,2017-02-27,CLE,,MIL,W (+7),1,36:33,10,20,.500,2,4,.500,3,3,1.000,0,4,4,9,2,0,4,1,25,20.1,+12,.586,.550,0.0,11.4,6.7,54.1,2.9,0.0,15.8,34.1,111,101,Kyrie Irving
53,/play-index/pgl_cum_stats.cgi?player=irvinky01&year=2017&date_game=2017-03-01&is_playoff_game=N,2017-03-01,CLE,@,BOS,L (-4),1,32:05,10,19,.526,2,6,.333,6,6,1.000,0,2,2,1,1,1,2,4,28,18.1,-11,.647,.579,0.0,8.1,3.4,6.8,1.6,3.2,8.5,32.0,120,111,Kyrie Irving
54,/play-index/pgl_cum_stats.cgi?player=irvinky01&year=2017&date_game=2017-03-03&is_playoff_game=N,2017-03-03,CLE,@,ATL,W (+5),1,35:30,14,21,.667,5,8,.625,10,10,1.000,0,2,2,9,4,1,3,0,43,42.5,+7,.846,.786,0.0,6.9,3.6,43.4,5.3,2.1,10.6,35.3,159,120,Kyrie Irving
55,/play-index/pgl_cum_stats.cgi?player=irvinky01&year=2017&date_game=2017-03-06&is_playoff_game=N,2017-03-06,CLE,,MIA,L (-8),1,39:38,11,25,.440,4,9,.444,6,7,.857,2,5,7,3,0,1,3,1,32,20.8,-2,.570,.520,5.9,12.4,9.4,16.8,0.0,2.2,9.7,34.9,115,115,Kyrie Irving
56,/play-index/pgl_cum_stats.cgi?player=irvinky01&year=2017&date_game=2017-03-09&is_playoff_game=N,2017-03-09,CLE,@,DET,L (-5),1,39:52,11,22,.500,1,6,.167,4,6,.667,1,4,5,3,0,1,3,1,27,16.5,-7,.548,.523,2.9,10.7,6.9,14.0,0.0,1.9,10.9,32.8,102,119,Kyrie Irving
57,/play-index/pgl_cum_stats.cgi?player=irvinky01&year=2017&date_game=2017-03-11&is_playoff_game=N,2017-03-11,CLE,@,ORL,W (+12),1,35:46,9,22,.409,2,8,.250,2,2,1.000,3,6,9,7,1,0,2,2,22,17.2,+11,.481,.455,8.6,14.1,11.6,30.4,1.4,0.0,8.0,31.5,108,107,Kyrie Irving
58,/play-index/pgl_cum_stats.cgi?player=irvinky01&year=2017&date_game=2017-03-12&is_playoff_game=N,2017-03-12,CLE,@,HOU,L (-5),1,37:10,10,23,.435,3,10,.300,5,6,.833,0,3,3,8,0,2,3,4,28,18.8,-9,.546,.500,0.0,7.2,4.3,35.5,0.0,5.1,10.5,36.7,111,129,Kyrie Irving
59,/play-index/pgl_cum_stats.cgi?player=irvinky01&year=2017&date_game=2017-03-14&is_playoff_game=N,2017-03-14,CLE,,DET,W (+32),1,30:14,9,14,.643,4,4,1.000,4,4,1.000,1,0,1,6,0,0,2,1,26,22.3,+30,.825,.786,5.0,0.0,1.8,30.0,0.0,0.0,11.3,29.3,153,113,Kyrie Irving
60,/play-index/pgl_cum_stats.cgi?player=irvinky01&year=2017&date_game=2017-03-16&is_playoff_game=N,2017-03-16,CLE,,UTA,W (+8),1,30:15,8,19,.421,1,2,.500,4,5,.800,1,3,4,4,0,0,1,2,21,13.1,+1,.495,.447,3.3,9.3,6.4,27.2,0.0,0.0,4.5,33.8,109,94,Kyrie Irving
61,/play-index/pgl_cum_stats.cgi?player=irvinky01&year=2017&date_game=2017-03-19&is_playoff_game=N,2017-03-19,CLE,@,LAL,W (+5),1,37:32,15,21,.714,6,10,.600,10,10,1.000,0,2,2,3,0,0,3,2,46,36.2,+9,.906,.857,0.0,5.8,3.0,14.9,0.0,0.0,10.6,34.0,164,133,Kyrie Irving
62,/play-index/pgl_cum_stats.cgi?player=irvinky01&year=2017&date_game=2017-03-22&is_playoff_game=N,2017-03-22,CLE,@,DEN,L (-13),1,27:26,11,22,.500,4,5,.800,7,7,1.000,1,1,2,3,0,0,0,2,33,24.3,-7,.658,.591,4.3,4.3,4.3,22.1,0.0,0.0,0.0,43.4,139,139,Kyrie Irving
63,/play-index/pgl_cum_stats.cgi?player=irvinky01&year=2017&date_game=2017-03-24&is_playoff_game=N,2017-03-24,CLE,@,CHO,W (+7),1,37:39,11,22,.500,2,6,.333,2,2,1.000,0,1,1,7,4,0,4,2,26,19.4,0,.568,.545,0.0,2.6,1.6,33.1,5.5,0.0,14.9,35.5,103,110,Kyrie Irving
64,/play-index/pgl_cum_stats.cgi?player=irvinky01&year=2017&date_game=2017-03-25&is_playoff_game=N,2017-03-25,CLE,,WAS,L (-12),1,34:11,8,23,.348,1,7,.143,6,7,.857,1,1,2,4,1,2,2,3,23,12.7,-12,.441,.370,3.5,4.4,3.9,18.9,1.5,4.4,7.1,36.5,99,137,Kyrie Irving
65,/play-index/pgl_cum_stats.cgi?player=irvinky01&year=2017&date_game=2017-03-27&is_playoff_game=N,2017-03-27,CLE,@,SAS,L (-29),1,25:32,4,13,.308,0,2,.000,0,1,.000,0,3,3,2,0,0,3,2,8,-1.4,-26,.298,.308,0.0,13.8,6.1,16.0,0.0,0.0,18.2,29.5,52,115,Kyrie Irving
66,/play-index/pgl_cum_stats.cgi?player=irvinky01&year=2017&date_game=2017-03-30&is_playoff_game=N,2017-03-30,CLE,@,CHI,L (-6),1,38:16,7,20,.350,4,7,.571,2,2,1.000,2,0,2,3,1,0,2,5,20,9.3,-8,.479,.450,5.6,0.0,2.6,13.3,1.3,0.0,8.7,27.3,97,113,Kyrie Irving
67,/play-index/pgl_cum_stats.cgi?player=irvinky01&year=2017&date_game=2017-03-31&is_playoff_game=N,2017-03-31,CLE,,PHI,W (+17),1,30:50,11,16,.688,1,1,1.000,1,1,1.000,0,1,1,9,2,0,1,2,24,24.0,+17,.730,.719,0.0,3.6,1.7,42.6,3.2,0.0,5.7,24.7,152,107,Kyrie Irving
68,/play-index/pgl_cum_stats.cgi?player=irvinky01&year=2017&date_game=2017-04-02&is_playoff_game=N,2017-04-02,CLE,,IND,W (+5),1,45:50,5,20,.250,2,5,.400,11,11,1.000,2,3,5,7,1,1,3,4,23,15.3,+6,.463,.300,5.2,7.2,6.2,21.8,1.2,2.0,10.8,28.8,111,124,Kyrie Irving
69,/play-index/pgl_cum_stats.cgi?player=irvinky01&year=2017&date_game=2017-04-04&is_playoff_game=N,2017-04-04,CLE,,ORL,W (+20),1,30:28,10,15,.667,3,5,.600,1,1,1.000,1,3,4,8,1,0,0,3,24,24.5,+26,.777,.767,4.3,9.8,7.4,44.6,1.6,0.0,0.0,23.6,167,109,Kyrie Irving
70,/play-index/pgl_cum_stats.cgi?player=irvinky01&year=2017&date_game=2017-04-05&is_playoff_game=N,2017-04-05,CLE,@,BOS,W (+23),1,32:26,7,18,.389,1,6,.167,4,5,.800,0,1,1,5,2,1,0,4,19,13.7,+14,.470,.417,0.0,3.2,1.7,22.7,3.1,3.1,0.0,27.2,117,95,Kyrie Irving
71,/play-index/pgl_cum_stats.cgi?player=irvinky01&year=2017&date_game=2017-04-07&is_playoff_game=N,2017-04-07,CLE,,ATL,L (-14),1,33:21,8,13,.615,0,1,.000,2,2,1.000,0,1,1,6,0,0,1,0,18,15.6,-13,.648,.615,0.0,3.5,1.8,31.4,0.0,0.0,6.7,21.1,128,123,Kyrie Irving
