game,playoff,date,team,loc,opp,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,plus_minus,ts_pct,eFG_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,Name
62,/play-index/pgl_cum_stats.cgi?player=westda01&year=2017&date_game=2017-03-31&is_playoff_game=N,2017-03-31,GSW,,HOU,W (+9),0,13:14,3,6,.500,0,0,,0,0,,1,2,3,1,0,2,3,4,6,1.8,-5,.500,.500,8.4,15.1,12.0,11.3,0.0,13.4,33.3,29.4,73,107,David West
63,/play-index/pgl_cum_stats.cgi?player=westda01&year=2017&date_game=2017-04-02&is_playoff_game=N,2017-04-02,GSW,,WAS,W (+24),0,17:38,3,4,.750,0,0,,4,4,1.000,1,2,3,2,1,2,3,2,10,9.7,-3,.868,.750,7.0,12.7,10.0,13.0,2.6,8.4,34.2,20.7,123,104,David West
64,/play-index/pgl_cum_stats.cgi?player=westda01&year=2017&date_game=2017-04-04&is_playoff_game=N,2017-04-04,GSW,,MIN,W (+14),0,14:56,3,4,.750,0,0,,1,1,1.000,1,3,4,6,0,1,2,0,7,9.9,+6,.788,.750,8.2,18.9,14.3,56.1,0.0,4.2,31.1,19.2,138,109,David West
65,/play-index/pgl_cum_stats.cgi?player=westda01&year=2017&date_game=2017-04-05&is_playoff_game=N,2017-04-05,GSW,@,PHO,W (+9),0,14:45,3,4,.750,0,0,,2,2,1.000,2,0,2,2,1,1,3,2,8,7.1,-22,.820,.750,15.5,0.0,6.9,18.5,3.1,4.3,38.1,22.4,115,110,David West
66,/play-index/pgl_cum_stats.cgi?player=westda01&year=2017&date_game=2017-04-08&is_playoff_game=N,2017-04-08,GSW,,NOP,W (+22),0,15:39,1,4,.250,0,0,,0,0,,2,2,4,4,0,0,0,2,2,3.6,+1,.250,.250,14.6,13.6,14.1,26.7,0.0,0.0,0.0,10.9,122,108,David West
67,/play-index/pgl_cum_stats.cgi?player=westda01&year=2017&date_game=2017-04-10&is_playoff_game=N,2017-04-10,GSW,,UTA,L (-6),0,17:27,4,9,.444,0,0,,0,0,,1,2,3,2,0,0,2,1,8,3.6,-8,.444,.444,6.4,11.5,9.1,19.7,0.0,0.0,18.2,30.1,83,119,David West
68,/play-index/pgl_cum_stats.cgi?player=westda01&year=2017&date_game=2017-04-12&is_playoff_game=N,2017-04-12,GSW,,LAL,W (+15),0,13:37,1,3,.333,0,0,,0,0,,3,1,4,1,1,0,4,4,2,-1.2,-12,.333,.333,24.6,6.9,15.0,9.4,3.4,0.0,57.1,20.6,54,92,David West
1,/play-index/pgl_cum_stats.cgi?player=westda01&year=2017&date_game=2017-04-16&is_playoff_game=Y,2017-04-16,GSW,,POR,W (+12),0,13:23,0,1,.000,0,0,,0,0,,0,3,3,2,0,0,1,1,0,0.2,+3,.000,.000,0.0,22.9,13.0,16.7,0.0,0.0,50.0,6.6,56,112,David West
2,/play-index/pgl_cum_stats.cgi?player=westda01&year=2017&date_game=2017-04-19&is_playoff_game=Y,2017-04-19,GSW,,POR,W (+29),0,14:02,3,5,.600,0,0,,2,2,1.000,1,0,1,4,0,1,0,0,8,9.9,-3,.680,.600,7.3,0.0,3.4,46.0,0.0,6.1,0.0,17.0,160,87,David West
3,/play-index/pgl_cum_stats.cgi?player=westda01&year=2017&date_game=2017-04-22&is_playoff_game=Y,2017-04-22,GSW,@,POR,W (+6),0,14:04,3,6,.500,0,0,,0,0,,1,4,5,1,0,2,2,3,6,3.8,+2,.500,.500,7.3,29.0,18.2,11.5,0.0,12.0,25.0,24.1,81,104,David West
4,/play-index/pgl_cum_stats.cgi?player=westda01&year=2017&date_game=2017-04-24&is_playoff_game=Y,2017-04-24,GSW,@,POR,W (+25),0,16:20,5,6,.833,0,0,,2,2,1.000,0,2,2,4,2,0,0,2,12,14.4,-3,.872,.833,0.0,12.8,7.0,37.5,5.9,0.0,0.0,18.7,188,97,David West
5,/play-index/pgl_cum_stats.cgi?player=westda01&year=2017&date_game=2017-05-02&is_playoff_game=Y,2017-05-02,GSW,,UTA,W (+12),0,17:37,2,3,.667,0,0,,0,0,,0,4,4,7,1,2,0,1,4,10.8,+14,.667,.667,0.0,27.2,13.5,55.2,3.0,10.3,0.0,8.3,166,92,David West
6,/play-index/pgl_cum_stats.cgi?player=westda01&year=2017&date_game=2017-05-04&is_playoff_game=Y,2017-05-04,GSW,,UTA,W (+11),0,14:43,2,5,.400,0,0,,0,0,,3,4,7,0,1,1,0,1,4,5.9,-3,.400,.400,22.8,30.3,26.5,0.0,3.3,6.3,0.0,14.7,111,96,David West
7,/play-index/pgl_cum_stats.cgi?player=westda01&year=2017&date_game=2017-05-06&is_playoff_game=Y,2017-05-06,GSW,@,UTA,W (+11),0,16:53,2,2,1.000,0,0,,0,0,,0,3,3,3,0,0,1,0,4,5.4,-14,1.000,1.000,0.0,17.8,9.2,27.2,0.0,0.0,33.3,8.4,144,102,David West
8,/play-index/pgl_cum_stats.cgi?player=westda01&year=2017&date_game=2017-05-08&is_playoff_game=Y,2017-05-08,GSW,@,UTA,W (+26),0,10:09,0,4,.000,0,0,,0,0,,0,3,3,1,1,0,0,2,0,-1.0,-7,.000,.000,0.0,26.3,15.4,11.0,4.8,0.0,0.0,17.7,18,87,David West
9,/play-index/pgl_cum_stats.cgi?player=westda01&year=2017&date_game=2017-05-14&is_playoff_game=Y,2017-05-14,GSW,,SAS,W (+2),0,8:02,0,2,.000,0,0,,1,2,.500,0,1,1,0,1,1,2,3,1,-2.0,-11,.174,.000,0.0,14.9,7.5,0.0,6.3,9.6,41.0,25.5,24,104,David West
10,/play-index/pgl_cum_stats.cgi?player=westda01&year=2017&date_game=2017-05-16&is_playoff_game=Y,2017-05-16,GSW,,SAS,W (+36),0,14:18,3,3,1.000,0,0,,0,0,,0,0,0,5,1,2,0,0,6,11.0,+13,1.000,1.000,0.0,0.0,0.0,42.0,3.3,8.7,0.0,8.9,217,103,David West
11,/play-index/pgl_cum_stats.cgi?player=westda01&year=2017&date_game=2017-05-20&is_playoff_game=Y,2017-05-20,GSW,@,SAS,W (+12),0,17:52,2,3,.667,1,1,1.000,1,1,1.000,0,4,4,5,0,1,2,4,6,6.5,+4,.872,.833,0.0,22.4,12.2,33.1,0.0,3.7,36.8,12.7,132,105,David West
12,/play-index/pgl_cum_stats.cgi?player=westda01&year=2017&date_game=2017-05-22&is_playoff_game=Y,2017-05-22,GSW,@,SAS,W (+14),0,13:43,2,2,1.000,0,0,,0,0,,0,3,3,1,0,0,0,2,4,4.2,0,1.000,1.000,0.0,17.5,11.1,8.5,0.0,0.0,0.0,6.1,206,110,David West
13,/play-index/pgl_cum_stats.cgi?player=westda01&year=2017&date_game=2017-06-01&is_playoff_game=Y,2017-06-01,GSW,,CLE,W (+22),0,8:03,1,4,.250,0,0,,0,0,,1,0,1,1,0,0,0,3,2,-0.2,+3,.250,.250,10.3,0.0,5.5,15.3,0.0,0.0,0.0,20.4,80,105,David West
14,/play-index/pgl_cum_stats.cgi?player=westda01&year=2017&date_game=2017-06-04&is_playoff_game=Y,2017-06-04,GSW,,CLE,W (+19),0,11:20,1,2,.500,0,1,.000,0,0,,0,3,3,2,0,1,0,0,2,4.0,+4,.500,.500,0.0,24.0,13.5,20.3,0.0,6.0,0.0,7.1,141,103,David West
15,/play-index/pgl_cum_stats.cgi?player=westda01&year=2017&date_game=2017-06-07&is_playoff_game=Y,2017-06-07,GSW,@,CLE,W (+5),0,10:35,3,3,1.000,0,0,,1,1,1.000,0,1,1,0,0,0,0,1,7,6.0,-6,1.017,1.000,0.0,9.9,5.6,0.0,0.0,0.0,0.0,14.0,210,119,David West
16,/play-index/pgl_cum_stats.cgi?player=westda01&year=2017&date_game=2017-06-09&is_playoff_game=Y,2017-06-09,GSW,@,CLE,L (-21),0,9:40,3,4,.750,0,0,,0,1,.000,1,1,2,0,0,1,1,2,6,3.9,-1,.676,.750,10.8,14.2,12.3,0.0,0.0,11.8,18.4,23.5,102,140,David West
17,/play-index/pgl_cum_stats.cgi?player=westda01&year=2017&date_game=2017-06-12&is_playoff_game=Y,2017-06-12,GSW,,CLE,W (+9),0,10:31,2,4,.500,0,0,,0,0,,0,3,3,0,0,1,1,1,4,2.2,+16,.500,.500,0.0,33.4,16.7,0.0,0.0,7.1,20.0,19.8,79,116,David West
