game,playoff,date,team,loc,opp,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,plus_minus,ts_pct,eFG_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,Name
41,/play-index/pgl_cum_stats.cgi?player=mccawpa01&year=2017&date_game=2017-02-04&is_playoff_game=N,2017-02-04,GSW,@,SAC,L (-3),0,8:55,0,2,.000,0,2,.000,0,0,,0,1,1,1,1,0,0,1,0,0.2,-2,.000,.000,0.0,14.5,6.3,16.5,5.7,0.0,0.0,10.4,30,100,Patrick McCaw
42,/play-index/pgl_cum_stats.cgi?player=mccawpa01&year=2017&date_game=2017-02-08&is_playoff_game=N,2017-02-08,GSW,,CHI,W (+31),0,8:43,1,3,.333,1,2,.500,0,0,,0,1,1,3,1,0,0,0,3,4.7,+9,.500,.500,0.0,10.0,6.2,38.9,5.7,0.0,0.0,16.1,135,90,Patrick McCaw
43,/play-index/pgl_cum_stats.cgi?player=mccawpa01&year=2017&date_game=2017-02-10&is_playoff_game=N,2017-02-10,GSW,@,MEM,W (+15),0,8:14,0,0,,0,0,,0,0,,0,0,0,2,0,0,0,1,0,1.0,-4,,,0.0,0.0,0.0,29.9,0.0,0.0,,0.0,238,124,Patrick McCaw
44,/play-index/pgl_cum_stats.cgi?player=mccawpa01&year=2017&date_game=2017-02-11&is_playoff_game=N,2017-02-11,GSW,@,OKC,W (+16),0,1:52,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-6,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,120,Patrick McCaw
45,/play-index/pgl_cum_stats.cgi?player=mccawpa01&year=2017&date_game=2017-02-13&is_playoff_game=N,2017-02-13,GSW,@,DEN,L (-22),1,35:28,8,13,.615,1,5,.200,2,2,1.000,0,1,1,2,0,0,0,1,19,14.4,-22,.684,.654,0.0,3.7,1.7,7.9,0.0,0.0,0.0,17.6,135,141,Patrick McCaw
46,/play-index/pgl_cum_stats.cgi?player=mccawpa01&year=2017&date_game=2017-02-15&is_playoff_game=N,2017-02-15,GSW,,SAC,W (+23),0,17:44,1,4,.250,0,3,.000,2,2,1.000,0,2,2,1,1,1,1,1,4,3.2,+21,.410,.250,0.0,10.4,5.6,7.1,2.8,4.2,17.0,15.7,78,88,Patrick McCaw
47,/play-index/pgl_cum_stats.cgi?player=mccawpa01&year=2017&date_game=2017-02-23&is_playoff_game=N,2017-02-23,GSW,,LAC,W (+10),0,11:50,1,3,.333,0,0,,0,0,,1,1,2,0,0,0,0,1,2,0.9,-12,.333,.333,10.4,7.7,8.8,0.0,0.0,0.0,0.0,10.7,94,115,Patrick McCaw
48,/play-index/pgl_cum_stats.cgi?player=mccawpa01&year=2017&date_game=2017-02-25&is_playoff_game=N,2017-02-25,GSW,,BRK,W (+17),1,24:46,3,7,.429,1,5,.200,2,2,1.000,0,4,4,1,0,2,0,1,9,8.2,+19,.571,.500,0.0,15.5,7.5,5.4,0.0,5.9,0.0,12.7,123,94,Patrick McCaw
49,/play-index/pgl_cum_stats.cgi?player=mccawpa01&year=2017&date_game=2017-02-27&is_playoff_game=N,2017-02-27,GSW,@,PHI,W (+11),0,7:57,0,0,,0,0,,2,2,1.000,0,1,1,0,0,0,0,0,2,2.3,-3,1.136,,0.0,14.7,6.9,0.0,0.0,0.0,0.0,4.5,250,115,Patrick McCaw
50,/play-index/pgl_cum_stats.cgi?player=mccawpa01&year=2017&date_game=2017-02-28&is_playoff_game=N,2017-02-28,GSW,@,WAS,L (-4),0,23:50,2,2,1.000,1,1,1.000,3,4,.750,0,2,2,1,0,0,1,1,8,6.9,-3,1.064,1.250,0.0,9.0,4.6,5.8,0.0,0.0,21.0,8.3,155,122,Patrick McCaw
