game,playoff,date,team,loc,opp,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,plus_minus,ts_pct,eFG_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,Name
57,/play-index/pgl_cum_stats.cgi?player=clarkia01&year=2017&date_game=2017-03-05&is_playoff_game=N,2017-03-05,GSW,@,NYK,W (+7),0,5:36,2,5,.400,0,1,.000,0,0,,0,0,0,1,0,0,0,0,4,2.0,+1,.400,.400,0.0,0.0,0.0,37.5,0.0,0.0,0.0,40.4,94,124,Ian Clark
58,/play-index/pgl_cum_stats.cgi?player=clarkia01&year=2017&date_game=2017-03-06&is_playoff_game=N,2017-03-06,GSW,@,ATL,W (+8),0,10:22,3,4,.750,2,2,1.000,2,2,1.000,0,0,0,0,1,0,0,0,10,9.4,+3,1.025,1.000,0.0,0.0,0.0,0.0,4.8,0.0,0.0,20.4,197,114,Ian Clark
59,/play-index/pgl_cum_stats.cgi?player=clarkia01&year=2017&date_game=2017-03-08&is_playoff_game=N,2017-03-08,GSW,,BOS,L (-13),0,5:56,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,-6,1.000,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,200,119,Ian Clark
60,/play-index/pgl_cum_stats.cgi?player=clarkia01&year=2017&date_game=2017-03-10&is_playoff_game=N,2017-03-10,GSW,@,MIN,L (-1),0,12:51,4,7,.571,2,3,.667,0,0,,1,3,4,2,1,0,0,0,10,10.7,+6,.714,.714,8.5,24.9,16.8,28.7,4.0,0.0,0.0,24.3,152,103,Ian Clark
61,/play-index/pgl_cum_stats.cgi?player=clarkia01&year=2017&date_game=2017-03-11&is_playoff_game=N,2017-03-11,GSW,@,SAS,L (-22),0,33:55,15,21,.714,3,3,1.000,3,6,.500,1,4,5,0,1,0,4,3,36,23.8,-8,.761,.786,2.4,15.7,7.4,0.0,1.5,0.0,14.5,33.4,122,116,Ian Clark
62,/play-index/pgl_cum_stats.cgi?player=clarkia01&year=2017&date_game=2017-03-14&is_playoff_game=N,2017-03-14,GSW,,PHI,W (+2),0,11:46,0,3,.000,0,1,.000,0,0,,0,3,3,1,1,0,1,0,0,-0.5,-3,.000,.000,0.0,28.5,12.9,12.7,3.9,0.0,25.0,13.4,15,94,Ian Clark
63,/play-index/pgl_cum_stats.cgi?player=clarkia01&year=2017&date_game=2017-03-16&is_playoff_game=N,2017-03-16,GSW,,ORL,W (+30),0,19:53,5,8,.625,2,3,.667,0,0,,0,2,2,2,1,0,1,4,12,8.8,+6,.750,.750,0.0,8.6,5.0,12.7,2.4,0.0,11.1,19.9,126,94,Ian Clark
64,/play-index/pgl_cum_stats.cgi?player=clarkia01&year=2017&date_game=2017-03-18&is_playoff_game=N,2017-03-18,GSW,,MIL,W (+25),0,17:54,4,7,.571,0,2,.000,1,1,1.000,1,1,2,0,0,1,1,2,9,5.6,+5,.605,.571,9.2,5.4,6.8,0.0,0.0,4.3,11.8,23.7,110,106,Ian Clark
65,/play-index/pgl_cum_stats.cgi?player=clarkia01&year=2017&date_game=2017-03-20&is_playoff_game=N,2017-03-20,GSW,@,OKC,W (+16),0,18:16,2,4,.500,0,1,.000,1,2,.500,0,0,0,1,0,0,0,0,5,3.3,0,.512,.500,0.0,0.0,0.0,7.6,0.0,0.0,0.0,11.8,115,109,Ian Clark
66,/play-index/pgl_cum_stats.cgi?player=clarkia01&year=2017&date_game=2017-03-21&is_playoff_game=N,2017-03-21,GSW,@,DAL,W (+25),0,28:47,8,16,.500,0,4,.000,2,2,1.000,0,4,4,0,1,0,3,4,18,7.6,+17,.533,.500,0.0,12.1,7.8,0.0,1.8,0.0,15.1,32.8,83,96,Ian Clark
67,/play-index/pgl_cum_stats.cgi?player=clarkia01&year=2017&date_game=2017-03-24&is_playoff_game=N,2017-03-24,GSW,,SAC,W (+14),0,18:17,5,10,.500,0,1,.000,0,0,,0,0,0,3,0,0,0,1,10,6.7,-13,.500,.500,0.0,0.0,0.0,25.5,0.0,0.0,0.0,24.1,114,114,Ian Clark
68,/play-index/pgl_cum_stats.cgi?player=clarkia01&year=2017&date_game=2017-03-26&is_playoff_game=N,2017-03-26,GSW,,MEM,W (+12),0,14:24,2,4,.500,1,1,1.000,0,0,,0,4,4,2,0,0,0,1,5,5.2,+6,.625,.625,0.0,31.0,18.0,20.6,0.0,0.0,0.0,13.9,143,106,Ian Clark
69,/play-index/pgl_cum_stats.cgi?player=clarkia01&year=2017&date_game=2017-03-28&is_playoff_game=N,2017-03-28,GSW,@,HOU,W (+7),0,16:22,2,5,.400,0,2,.000,0,0,,0,0,0,0,0,0,2,0,4,-0.7,-11,.400,.400,0.0,0.0,0.0,0.0,0.0,0.0,28.6,18.5,54,115,Ian Clark
70,/play-index/pgl_cum_stats.cgi?player=clarkia01&year=2017&date_game=2017-03-29&is_playoff_game=N,2017-03-29,GSW,@,SAS,W (+12),0,14:23,3,5,.600,1,1,1.000,0,0,,0,0,0,1,0,0,1,0,7,4.4,+7,.700,.700,0.0,0.0,0.0,10.1,0.0,0.0,16.7,19.1,113,121,Ian Clark
71,/play-index/pgl_cum_stats.cgi?player=clarkia01&year=2017&date_game=2017-03-31&is_playoff_game=N,2017-03-31,GSW,,HOU,W (+9),0,16:08,3,6,.500,1,4,.250,0,0,,0,2,2,0,0,0,1,0,7,3.6,-1,.583,.583,0.0,12.4,6.5,0.0,0.0,0.0,14.3,18.7,97,115,Ian Clark
72,/play-index/pgl_cum_stats.cgi?player=clarkia01&year=2017&date_game=2017-04-02&is_playoff_game=N,2017-04-02,GSW,,WAS,W (+24),0,12:10,1,2,.500,1,2,.500,0,0,,1,2,3,0,0,0,0,3,3,2.1,-4,.750,.750,10.1,18.3,14.4,0.0,0.0,0.0,0.0,6.8,164,115,Ian Clark
