game,playoff,date,team,loc,opp,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,plus_minus,ts_pct,eFG_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,Name
42,/play-index/pgl_cum_stats.cgi?player=curryst01&year=2017&date_game=2017-01-18&is_playoff_game=N,2017-01-18,GSW,,OKC,W (+21),1,34:11,9,19,.474,2,6,.333,4,4,1.000,0,4,4,8,3,0,3,0,24,21.1,+19,.578,.526,0.0,11.7,6.8,33.7,4.2,0.0,12.6,29.0,120,98,Stephen Curry
43,/play-index/pgl_cum_stats.cgi?player=curryst01&year=2017&date_game=2017-01-20&is_playoff_game=N,2017-01-20,GSW,@,HOU,W (+17),1,32:57,8,18,.444,5,11,.455,3,5,.600,0,1,1,7,1,0,1,1,24,18.6,+15,.594,.583,0.0,3.2,1.8,28.8,1.4,0.0,4.7,27.5,127,113,Stephen Curry
44,/play-index/pgl_cum_stats.cgi?player=curryst01&year=2017&date_game=2017-01-22&is_playoff_game=N,2017-01-22,GSW,@,ORL,W (+20),1,29:33,8,15,.533,7,13,.538,4,4,1.000,1,3,4,6,0,0,3,2,27,21.7,+32,.805,.767,3.9,9.6,7.0,33.6,0.0,0.0,15.2,27.8,147,104,Stephen Curry
45,/play-index/pgl_cum_stats.cgi?player=curryst01&year=2017&date_game=2017-01-23&is_playoff_game=N,2017-01-23,GSW,@,MIA,L (-3),1,36:31,7,19,.368,3,9,.333,4,5,.800,0,9,9,8,0,1,4,2,21,14.3,+1,.495,.447,0.0,25.2,13.4,33.1,0.0,2.3,15.9,29.9,95,107,Stephen Curry
46,/play-index/pgl_cum_stats.cgi?player=curryst01&year=2017&date_game=2017-01-25&is_playoff_game=N,2017-01-25,GSW,@,CHO,W (+10),1,36:16,11,23,.478,6,12,.500,0,0,,0,2,2,6,1,1,4,2,28,18.0,0,.609,.609,0.0,5.5,3.2,32.5,1.3,1.9,14.8,33.8,106,109,Stephen Curry
47,/play-index/pgl_cum_stats.cgi?player=curryst01&year=2017&date_game=2017-01-28&is_playoff_game=N,2017-01-28,GSW,,LAC,W (+46),1,28:57,15,23,.652,9,15,.600,4,4,1.000,0,9,9,6,0,0,2,1,43,37.4,+42,.868,.848,0.0,31.7,18.7,31.0,0.0,0.0,7.5,40.3,161,103,Stephen Curry
48,/play-index/pgl_cum_stats.cgi?player=curryst01&year=2017&date_game=2017-02-01&is_playoff_game=N,2017-02-01,GSW,,CHO,W (+15),1,30:16,14,20,.700,11,15,.733,0,0,,1,4,5,8,3,0,1,2,39,39.3,+25,.975,.975,3.3,14.4,8.6,51.2,4.7,0.0,4.8,29.7,174,108,Stephen Curry
49,/play-index/pgl_cum_stats.cgi?player=curryst01&year=2017&date_game=2017-02-02&is_playoff_game=N,2017-02-02,GSW,@,LAC,W (+13),1,37:26,11,23,.478,3,10,.300,4,4,1.000,1,2,3,11,3,0,4,1,29,24.9,+13,.586,.543,3.0,6.4,4.6,37.2,3.8,0.0,13.9,31.3,123,118,Stephen Curry
50,/play-index/pgl_cum_stats.cgi?player=curryst01&year=2017&date_game=2017-02-04&is_playoff_game=N,2017-02-04,GSW,@,SAC,L (-3),1,41:45,11,20,.550,8,14,.571,5,6,.833,0,4,4,9,3,0,3,2,35,31.7,+4,.773,.750,0.0,12.4,5.4,51.8,3.7,0.0,11.7,28.4,139,105,Stephen Curry
51,/play-index/pgl_cum_stats.cgi?player=curryst01&year=2017&date_game=2017-02-08&is_playoff_game=N,2017-02-08,GSW,,CHI,W (+31),1,28:12,5,11,.455,1,4,.250,2,2,1.000,0,1,1,6,1,0,2,4,13,9.2,+20,.547,.500,0.0,3.1,1.9,25.9,1.8,0.0,14.4,23.0,110,100,Stephen Curry
52,/play-index/pgl_cum_stats.cgi?player=curryst01&year=2017&date_game=2017-02-10&is_playoff_game=N,2017-02-10,GSW,@,MEM,W (+15),1,34:51,6,13,.462,2,6,.333,4,5,.800,0,4,4,5,0,0,3,3,18,11.4,+15,.592,.538,0.0,11.7,6.8,22.4,0.0,0.0,16.5,23.7,107,118,Stephen Curry
53,/play-index/pgl_cum_stats.cgi?player=curryst01&year=2017&date_game=2017-02-11&is_playoff_game=N,2017-02-11,GSW,@,OKC,W (+16),1,33:54,9,19,.474,4,11,.364,4,4,1.000,3,5,8,9,2,0,0,2,26,27.4,+16,.626,.579,10.4,16.9,13.6,38.3,2.8,0.0,0.0,25.9,150,110,Stephen Curry
54,/play-index/pgl_cum_stats.cgi?player=curryst01&year=2017&date_game=2017-02-13&is_playoff_game=N,2017-02-13,GSW,@,DEN,L (-22),1,26:42,4,18,.222,1,11,.091,2,2,1.000,1,1,2,5,1,0,1,1,11,4.1,-24,.291,.250,4.3,4.9,4.6,23.8,1.8,0.0,5.0,33.5,71,136,Stephen Curry
55,/play-index/pgl_cum_stats.cgi?player=curryst01&year=2017&date_game=2017-02-15&is_playoff_game=N,2017-02-15,GSW,,SAC,W (+23),1,30:03,4,14,.286,2,8,.250,3,4,.750,0,6,6,9,0,2,3,2,13,10.1,+23,.412,.357,0.0,18.4,10.0,41.5,0.0,4.9,16.0,29.6,91,90,Stephen Curry
56,/play-index/pgl_cum_stats.cgi?player=curryst01&year=2017&date_game=2017-02-23&is_playoff_game=N,2017-02-23,GSW,,LAC,W (+10),1,32:11,10,16,.625,6,10,.600,9,10,.900,1,6,7,5,4,0,4,5,35,31.4,+26,.858,.813,3.8,16.9,11.3,26.6,5.6,0.0,16.4,32.1,144,101,Stephen Curry
57,/play-index/pgl_cum_stats.cgi?player=curryst01&year=2017&date_game=2017-02-25&is_playoff_game=N,2017-02-25,GSW,,BRK,W (+17),1,34:55,9,21,.429,5,10,.500,4,4,1.000,1,4,5,5,3,0,4,2,27,19.5,+17,.593,.548,2.5,11.0,6.6,23.2,4.0,0.0,14.9,30.5,106,91,Stephen Curry
58,/play-index/pgl_cum_stats.cgi?player=curryst01&year=2017&date_game=2017-02-27&is_playoff_game=N,2017-02-27,GSW,@,PHI,W (+11),1,34:48,7,23,.304,0,11,.000,5,5,1.000,2,2,4,6,2,0,4,2,19,9.1,+8,.377,.304,6.0,6.7,6.3,27.3,2.8,0.0,13.7,33.8,87,111,Stephen Curry
59,/play-index/pgl_cum_stats.cgi?player=curryst01&year=2017&date_game=2017-02-28&is_playoff_game=N,2017-02-28,GSW,@,WAS,L (-4),1,34:14,9,20,.450,2,9,.222,5,6,.833,4,3,7,4,2,0,5,3,25,16.5,-5,.552,.500,13.4,9.3,11.3,21.3,2.9,0.0,18.1,33.7,103,115,Stephen Curry
60,/play-index/pgl_cum_stats.cgi?player=curryst01&year=2017&date_game=2017-03-02&is_playoff_game=N,2017-03-02,GSW,@,CHI,L (-7),1,35:28,10,27,.370,2,11,.182,1,1,1.000,1,5,6,5,5,0,4,4,23,13.2,-4,.419,.407,2.8,16.1,9.0,33.1,6.8,0.0,12.7,39.0,77,87,Stephen Curry
