game,playoff,date,team,loc,opp,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,plus_minus,ts_pct,eFG_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,Name
44,/play-index/pgl_cum_stats.cgi?player=greendr01&year=2017&date_game=2017-01-25&is_playoff_game=N,2017-01-25,GSW,@,CHO,W (+10),1,36:18,4,7,.571,2,3,.667,3,6,.500,0,4,4,6,2,3,0,4,13,16.4,+12,.674,.714,0.0,11.0,6.3,23.5,2.7,5.7,0.0,12.0,149,102,Draymond Green
45,/play-index/pgl_cum_stats.cgi?player=greendr01&year=2017&date_game=2017-01-28&is_playoff_game=N,2017-01-28,GSW,,LAC,W (+46),1,25:44,1,4,.250,0,1,.000,3,4,.750,0,5,5,5,2,2,1,3,5,8.4,+34,.434,.250,0.0,19.8,11.7,16.9,3.8,6.9,14.8,11.5,118,91,Draymond Green
46,/play-index/pgl_cum_stats.cgi?player=greendr01&year=2017&date_game=2017-01-29&is_playoff_game=N,2017-01-29,GSW,@,POR,W (+2),1,33:43,2,8,.250,1,6,.167,0,0,,1,5,6,5,3,1,7,5,5,0.6,-1,.313,.313,3.5,17.8,10.5,21.5,4.1,2.2,46.7,18.7,51,103,Draymond Green
47,/play-index/pgl_cum_stats.cgi?player=greendr01&year=2017&date_game=2017-02-01&is_playoff_game=N,2017-02-01,GSW,,CHO,W (+15),1,30:42,3,10,.300,2,7,.286,0,0,,0,10,10,5,1,4,1,1,8,11.1,+24,.400,.400,0.0,35.5,17.0,18.5,1.5,11.0,9.1,15.3,95,101,Draymond Green
48,/play-index/pgl_cum_stats.cgi?player=greendr01&year=2017&date_game=2017-02-04&is_playoff_game=N,2017-02-04,GSW,@,SAC,L (-3),1,42:50,6,15,.400,3,8,.375,1,4,.250,1,7,8,6,2,2,6,1,16,10.7,+6,.477,.500,2.3,21.1,10.5,26.0,2.4,3.8,26.4,24.6,80,103,Draymond Green
49,/play-index/pgl_cum_stats.cgi?player=greendr01&year=2017&date_game=2017-02-08&is_playoff_game=N,2017-02-08,GSW,,CHI,W (+31),1,31:44,6,8,.750,5,6,.833,2,2,1.000,0,8,8,6,1,1,1,1,19,22.7,+15,1.070,1.063,0.0,22.0,13.6,23.3,1.6,2.2,10.1,14.5,181,92,Draymond Green
50,/play-index/pgl_cum_stats.cgi?player=greendr01&year=2017&date_game=2017-02-10&is_playoff_game=N,2017-02-10,GSW,@,MEM,W (+15),1,37:44,2,6,.333,0,3,.000,0,0,,0,11,11,10,10,5,2,3,4,21.2,+26,.333,.333,0.0,29.8,17.3,34.9,13.0,10.4,25.0,9.6,106,76,Draymond Green
51,/play-index/pgl_cum_stats.cgi?player=greendr01&year=2017&date_game=2017-02-11&is_playoff_game=N,2017-02-11,GSW,@,OKC,W (+16),1,34:19,2,7,.286,0,1,.000,2,2,1.000,0,8,8,8,3,1,2,5,6,9.6,+12,.381,.286,0.0,26.6,13.5,25.9,4.1,2.4,20.2,12.2,102,103,Draymond Green
52,/play-index/pgl_cum_stats.cgi?player=greendr01&year=2017&date_game=2017-02-13&is_playoff_game=N,2017-02-13,GSW,@,DEN,L (-22),1,24:24,1,5,.200,0,2,.000,3,4,.750,0,2,2,6,3,2,0,2,5,9.9,-22,.370,.200,0.0,10.6,5.0,27.4,5.9,8.4,0.0,12.5,108,121,Draymond Green
53,/play-index/pgl_cum_stats.cgi?player=greendr01&year=2017&date_game=2017-02-15&is_playoff_game=N,2017-02-15,GSW,,SAC,W (+23),1,15:14,0,3,.000,0,2,.000,2,2,1.000,0,2,2,3,1,0,1,3,2,1.4,+3,.258,.000,0.0,12.1,6.6,23.1,3.2,0.0,20.5,15.2,74,89,Draymond Green
54,/play-index/pgl_cum_stats.cgi?player=greendr01&year=2017&date_game=2017-02-23&is_playoff_game=N,2017-02-23,GSW,,LAC,W (+10),1,22:33,2,4,.500,1,1,1.000,2,2,1.000,0,6,6,4,2,0,6,5,7,3.6,+12,.717,.625,0.0,24.1,13.9,22.0,4.0,0.0,55.1,20.4,76,102,Draymond Green
55,/play-index/pgl_cum_stats.cgi?player=greendr01&year=2017&date_game=2017-02-25&is_playoff_game=N,2017-02-25,GSW,,BRK,W (+17),1,22:56,1,10,.100,1,4,.250,2,2,1.000,1,7,8,2,1,1,3,2,5,0.5,+10,.230,.150,3.9,29.3,16.1,10.5,2.0,3.2,21.6,24.1,51,87,Draymond Green
56,/play-index/pgl_cum_stats.cgi?player=greendr01&year=2017&date_game=2017-02-27&is_playoff_game=N,2017-02-27,GSW,@,PHI,W (+11),1,36:41,5,10,.500,1,3,.333,3,6,.500,1,5,6,11,5,0,4,3,14,17.5,+22,.554,.550,2.8,16.0,9.0,43.0,6.5,0.0,24.0,18.3,107,100,Draymond Green
57,/play-index/pgl_cum_stats.cgi?player=greendr01&year=2017&date_game=2017-02-28&is_playoff_game=N,2017-02-28,GSW,@,WAS,L (-4),1,39:48,6,11,.545,2,3,.667,0,0,,1,7,8,14,2,1,2,1,14,21.6,0,.636,.636,2.9,18.8,11.1,53.2,2.5,1.9,15.4,13.6,138,111,Draymond Green
58,/play-index/pgl_cum_stats.cgi?player=greendr01&year=2017&date_game=2017-03-02&is_playoff_game=N,2017-03-02,GSW,@,CHI,L (-7),1,34:58,4,9,.444,2,5,.400,2,2,1.000,1,7,8,7,1,2,4,4,12,11.8,-3,.607,.556,2.9,22.9,12.2,33.7,1.4,4.4,28.8,17.5,97,93,Draymond Green
59,/play-index/pgl_cum_stats.cgi?player=greendr01&year=2017&date_game=2017-03-05&is_playoff_game=N,2017-03-05,GSW,@,NYK,W (+7),1,39:57,4,9,.444,1,4,.250,4,4,1.000,1,6,7,4,2,1,0,3,13,15.1,-2,.604,.500,2.6,20.0,10.3,13.7,2.6,2.0,0.0,12.2,144,111,Draymond Green
60,/play-index/pgl_cum_stats.cgi?player=greendr01&year=2017&date_game=2017-03-06&is_playoff_game=N,2017-03-06,GSW,@,ATL,W (+8),1,30:09,4,10,.400,2,5,.400,2,2,1.000,3,5,8,6,4,0,2,4,12,14.8,+7,.551,.500,10.4,18.1,14.2,27.6,6.6,0.0,15.5,18.5,125,103,Draymond Green
61,/play-index/pgl_cum_stats.cgi?player=greendr01&year=2017&date_game=2017-03-08&is_playoff_game=N,2017-03-08,GSW,,BOS,L (-13),1,34:05,6,15,.400,1,6,.167,0,0,,0,8,8,2,3,3,3,4,13,9.2,-3,.433,.433,0.0,26.2,12.4,9.9,4.6,7.7,16.7,24.2,76,96,Draymond Green
62,/play-index/pgl_cum_stats.cgi?player=greendr01&year=2017&date_game=2017-03-10&is_playoff_game=N,2017-03-10,GSW,@,MIN,L (-1),1,38:20,1,8,.125,0,3,.000,3,4,.750,3,4,7,7,2,1,0,4,5,8.7,+8,.256,.125,8.5,11.1,9.8,22.1,2.7,1.7,0.0,11.4,103,110,Draymond Green
63,/play-index/pgl_cum_stats.cgi?player=greendr01&year=2017&date_game=2017-03-14&is_playoff_game=N,2017-03-14,GSW,,PHI,W (+2),1,37:51,4,13,.308,1,4,.250,11,14,.786,3,6,9,8,3,6,1,4,20,25.4,+15,.522,.346,7.3,17.7,12.0,37.7,3.6,12.3,5.0,21.1,127,91,Draymond Green
64,/play-index/pgl_cum_stats.cgi?player=greendr01&year=2017&date_game=2017-03-16&is_playoff_game=N,2017-03-16,GSW,,ORL,W (+30),1,25:22,4,8,.500,0,2,.000,1,2,.500,0,11,11,6,1,1,1,1,9,12.4,+26,.507,.500,0.0,37.2,21.7,26.8,1.8,2.8,10.1,17.1,113,81,Draymond Green
65,/play-index/pgl_cum_stats.cgi?player=greendr01&year=2017&date_game=2017-03-18&is_playoff_game=N,2017-03-18,GSW,,MIL,W (+25),1,29:36,2,6,.333,0,0,,4,4,1.000,2,5,7,10,1,0,4,1,8,11.1,+22,.515,.333,11.2,16.2,14.4,38.8,1.8,0.0,34.0,20.0,116,102,Draymond Green
66,/play-index/pgl_cum_stats.cgi?player=greendr01&year=2017&date_game=2017-03-20&is_playoff_game=N,2017-03-20,GSW,@,OKC,W (+16),1,26:13,0,4,.000,0,1,.000,2,4,.500,1,9,10,6,1,0,2,3,2,3.8,+17,.174,.000,4.9,33.6,21.3,27.5,1.9,0.0,25.8,13.1,78,93,Draymond Green
67,/play-index/pgl_cum_stats.cgi?player=greendr01&year=2017&date_game=2017-03-21&is_playoff_game=N,2017-03-21,GSW,@,DAL,W (+25),1,28:23,2,6,.333,1,4,.250,2,2,1.000,0,7,7,8,0,0,2,3,7,8.1,+21,.509,.417,0.0,21.5,13.9,34.1,0.0,0.0,22.5,14.9,115,95,Draymond Green
68,/play-index/pgl_cum_stats.cgi?player=greendr01&year=2017&date_game=2017-03-24&is_playoff_game=N,2017-03-24,GSW,,SAC,W (+14),1,34:01,8,17,.471,3,9,.333,4,5,.800,1,3,4,8,3,1,4,1,23,20.4,+23,.599,.559,3.2,11.4,7.0,34.5,4.4,2.3,17.2,30.1,112,101,Draymond Green
