game,playoff,date,team,loc,opp,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,plus_minus,ts_pct,eFG_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,Name
50,/play-index/pgl_cum_stats.cgi?player=jefferi01&year=2017&date_game=2017-02-08&is_playoff_game=N,2017-02-08,CLE,@,IND,W (+15),0,21:42,1,3,.333,1,3,.333,4,4,1.000,1,1,2,1,0,1,0,3,7,6.5,+6,.735,.500,6.1,5.4,5.7,5.1,0.0,3.9,0.0,10.1,168,123,Richard Jefferson
51,/play-index/pgl_cum_stats.cgi?player=jefferi01&year=2017&date_game=2017-02-09&is_playoff_game=N,2017-02-09,CLE,@,OKC,L (-9),0,4:49,0,1,.000,0,0,,0,2,.000,0,2,2,0,0,0,0,2,0,-1.7,-4,.000,.000,0.0,42.4,23.2,0.0,0.0,0.0,0.0,17.3,0,109,Richard Jefferson
52,/play-index/pgl_cum_stats.cgi?player=jefferi01&year=2017&date_game=2017-02-11&is_playoff_game=N,2017-02-11,CLE,,DEN,W (+16),0,18:25,1,4,.250,0,3,.000,2,2,1.000,0,2,2,1,1,0,1,3,4,1.7,-1,.410,.250,0.0,9.7,5.8,6.0,2.6,0.0,17.0,14.1,83,112,Richard Jefferson
53,/play-index/pgl_cum_stats.cgi?player=jefferi01&year=2017&date_game=2017-02-14&is_playoff_game=N,2017-02-14,CLE,@,MIN,W (+8),0,10:58,1,1,1.000,0,0,,1,2,.500,0,2,2,2,0,0,0,0,3,4.3,+12,.798,1.000,0.0,20.8,10.4,22.1,0.0,0.0,0.0,7.8,179,117,Richard Jefferson
54,/play-index/pgl_cum_stats.cgi?player=jefferi01&year=2017&date_game=2017-02-15&is_playoff_game=N,2017-02-15,CLE,,IND,W (+9),0,18:23,0,2,.000,0,2,.000,2,2,1.000,2,0,2,2,0,0,0,1,2,3.0,+9,.347,.000,13.4,0.0,6.3,13.4,0.0,0.0,0.0,7.6,141,128,Richard Jefferson
55,/play-index/pgl_cum_stats.cgi?player=jefferi01&year=2017&date_game=2017-02-23&is_playoff_game=N,2017-02-23,CLE,,NYK,W (+15),0,23:07,5,6,.833,2,3,.667,2,2,1.000,0,2,2,0,0,0,1,2,14,10.6,+11,1.017,1.000,0.0,8.0,4.4,0.0,0.0,0.0,12.7,15.5,162,112,Richard Jefferson
56,/play-index/pgl_cum_stats.cgi?player=jefferi01&year=2017&date_game=2017-02-25&is_playoff_game=N,2017-02-25,CLE,,CHI,L (-18),1,30:45,3,4,.750,1,2,.500,2,2,1.000,0,3,3,2,0,0,0,0,9,9.7,-4,.922,.875,0.0,10.2,5.4,9.7,0.0,0.0,0.0,7.7,188,129,Richard Jefferson
57,/play-index/pgl_cum_stats.cgi?player=jefferi01&year=2017&date_game=2017-02-27&is_playoff_game=N,2017-02-27,CLE,,MIL,W (+7),1,30:29,3,6,.500,1,3,.333,4,4,1.000,1,5,6,2,1,0,2,2,11,9.8,+1,.709,.583,4.9,17.1,12.1,10.4,1.7,0.0,20.5,15.8,122,102,Richard Jefferson
58,/play-index/pgl_cum_stats.cgi?player=jefferi01&year=2017&date_game=2017-03-01&is_playoff_game=N,2017-03-01,CLE,@,BOS,L (-4),0,18:16,3,7,.429,1,3,.333,1,1,1.000,1,3,4,2,0,1,1,2,8,6.2,+7,.538,.500,5.2,21.3,11.9,18.0,0.0,5.6,11.8,20.0,109,110,Richard Jefferson
59,/play-index/pgl_cum_stats.cgi?player=jefferi01&year=2017&date_game=2017-03-03&is_playoff_game=N,2017-03-03,CLE,@,ATL,W (+5),0,16:02,4,7,.571,3,5,.600,0,0,,0,2,2,0,0,0,2,6,11,3.9,+7,.786,.786,0.0,15.4,7.9,0.0,0.0,0.0,22.2,24.8,99,130,Richard Jefferson
60,/play-index/pgl_cum_stats.cgi?player=jefferi01&year=2017&date_game=2017-03-04&is_playoff_game=N,2017-03-04,CLE,@,MIA,L (-28),0,24:56,5,8,.625,1,3,.333,0,1,.000,0,0,0,0,0,0,2,2,11,4.2,-18,.652,.688,0.0,0.0,0.0,0.0,0.0,0.0,19.2,21.0,93,146,Richard Jefferson
61,/play-index/pgl_cum_stats.cgi?player=jefferi01&year=2017&date_game=2017-03-06&is_playoff_game=N,2017-03-06,CLE,,MIA,L (-8),1,28:35,1,3,.333,0,1,.000,0,0,,1,0,1,1,1,1,1,2,2,1.6,0,.333,.333,4.1,0.0,1.9,5.0,1.8,3.0,25.0,6.2,76,113,Richard Jefferson
62,/play-index/pgl_cum_stats.cgi?player=jefferi01&year=2017&date_game=2017-03-09&is_playoff_game=N,2017-03-09,CLE,@,DET,L (-5),1,33:39,3,6,.500,1,3,.333,2,2,1.000,0,7,7,2,0,0,1,6,9,6.1,+21,.654,.583,0.0,22.2,11.5,8.2,0.0,0.0,12.7,11.1,121,117,Richard Jefferson
