game,playoff,date,team,loc,opp,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,plus_minus,ts_pct,eFG_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,Name
57,/play-index/pgl_cum_stats.cgi?player=duranke01&year=2017&date_game=2017-02-23&is_playoff_game=N,2017-02-23,GSW,,LAC,W (+10),1,33:56,8,15,.533,4,6,.667,5,6,.833,1,14,15,7,1,1,1,3,25,26.6,+15,.709,.667,3.6,37.4,23.1,31.3,1.3,2.2,5.4,23.2,150,103,Kevin Durant
58,/play-index/pgl_cum_stats.cgi?player=duranke01&year=2017&date_game=2017-02-27&is_playoff_game=N,2017-02-27,GSW,@,PHI,W (+11),1,32:38,8,17,.471,1,4,.250,10,11,.909,3,5,8,4,0,1,2,2,27,22.2,-3,.618,.500,9.6,17.9,13.5,20.8,0.0,3.1,8.4,29.4,131,113,Kevin Durant
59,/play-index/pgl_cum_stats.cgi?player=duranke01&year=2017&date_game=2017-02-28&is_playoff_game=N,2017-02-28,GSW,@,WAS,L (-4),1,1:33,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.7,-3,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,53.9,0,126,Kevin Durant
60,/play-index/pgl_cum_stats.cgi?player=duranke01&year=2017&date_game=2017-04-08&is_playoff_game=N,2017-04-08,GSW,,NOP,W (+22),1,30:56,6,15,.400,0,4,.000,4,4,1.000,1,9,10,6,0,0,1,3,16,13.3,+22,.477,.400,3.7,31.0,17.8,23.5,0.0,0.0,5.6,24.6,117,106,Kevin Durant
61,/play-index/pgl_cum_stats.cgi?player=duranke01&year=2017&date_game=2017-04-10&is_playoff_game=N,2017-04-10,GSW,,UTA,L (-6),1,32:37,6,12,.500,0,5,.000,4,4,1.000,0,10,10,6,1,1,1,1,16,17.5,+8,.581,.500,0.0,30.7,16.2,29.3,1.6,2.6,6.8,21.6,124,106,Kevin Durant
62,/play-index/pgl_cum_stats.cgi?player=duranke01&year=2017&date_game=2017-04-12&is_playoff_game=N,2017-04-12,GSW,,LAL,W (+15),1,27:09,11,16,.688,5,7,.714,2,4,.500,0,8,8,5,1,1,3,1,29,25.6,+28,.816,.844,0.0,27.7,15.0,41.0,1.7,2.3,14.5,30.7,137,90,Kevin Durant
1,/play-index/pgl_cum_stats.cgi?player=duranke01&year=2017&date_game=2017-04-16&is_playoff_game=Y,2017-04-16,GSW,,POR,W (+12),1,35:56,12,20,.600,2,6,.333,6,7,.857,1,10,11,2,0,1,3,2,32,24.4,+1,.693,.650,3.7,28.4,17.7,9.9,0.0,2.1,11.5,31.9,126,109,Kevin Durant
2,/play-index/pgl_cum_stats.cgi?player=duranke01&year=2017&date_game=2017-04-24&is_playoff_game=Y,2017-04-24,GSW,@,POR,W (+25),1,20:22,4,7,.571,2,2,1.000,0,0,,0,3,3,2,1,2,3,0,10,8.4,+25,.714,.714,0.0,15.4,8.4,12.9,2.4,10.2,30.0,21.8,98,98,Kevin Durant
3,/play-index/pgl_cum_stats.cgi?player=duranke01&year=2017&date_game=2017-05-02&is_playoff_game=Y,2017-05-02,GSW,,UTA,W (+12),1,30:58,7,17,.412,1,2,.500,2,2,1.000,1,4,5,5,1,0,1,2,17,12.5,+2,.475,.441,3.8,15.5,9.6,26.6,1.7,0.0,5.3,29.8,99,106,Kevin Durant
4,/play-index/pgl_cum_stats.cgi?player=duranke01&year=2017&date_game=2017-05-04&is_playoff_game=Y,2017-05-04,GSW,,UTA,W (+11),1,36:00,6,13,.462,0,4,.000,13,15,.867,0,11,11,7,1,1,1,2,25,25.6,+11,.638,.462,0.0,34.1,17.1,27.5,1.3,2.6,4.9,24.8,140,103,Kevin Durant
5,/play-index/pgl_cum_stats.cgi?player=duranke01&year=2017&date_game=2017-05-06&is_playoff_game=Y,2017-05-06,GSW,@,UTA,W (+11),1,38:59,15,26,.577,4,8,.500,4,4,1.000,2,11,13,1,1,1,2,4,38,29.3,+18,.684,.654,5.5,28.2,17.2,6.6,1.3,2.2,6.7,36.2,128,94,Kevin Durant
6,/play-index/pgl_cum_stats.cgi?player=duranke01&year=2017&date_game=2017-05-08&is_playoff_game=Y,2017-05-08,GSW,@,UTA,W (+26),1,30:02,7,14,.500,2,4,.500,2,3,.667,2,4,6,5,0,0,0,4,18,15.1,+8,.587,.571,8.4,11.8,10.4,25.1,0.0,0.0,0.0,22.9,133,102,Kevin Durant
7,/play-index/pgl_cum_stats.cgi?player=duranke01&year=2017&date_game=2017-05-14&is_playoff_game=Y,2017-05-14,GSW,,SAS,W (+2),1,38:32,11,21,.524,2,8,.250,10,12,.833,2,3,5,4,1,4,3,4,34,27.2,+14,.647,.571,6.2,9.3,7.8,19.7,1.3,8.0,10.2,31.8,136,118,Kevin Durant
8,/play-index/pgl_cum_stats.cgi?player=duranke01&year=2017&date_game=2017-05-16&is_playoff_game=Y,2017-05-16,GSW,,SAS,W (+36),1,27:50,6,10,.600,2,5,.400,2,2,1.000,0,2,2,3,0,1,2,2,16,12.0,+21,.735,.700,0.0,6.2,3.9,13.0,0.0,2.2,15.5,19.6,124,109,Kevin Durant
9,/play-index/pgl_cum_stats.cgi?player=duranke01&year=2017&date_game=2017-05-20&is_playoff_game=Y,2017-05-20,GSW,@,SAS,W (+12),1,38:07,11,19,.579,3,5,.600,8,10,.800,0,10,10,4,2,1,7,3,33,23.6,+25,.705,.658,0.0,26.2,14.3,15.7,2.4,1.7,23.0,33.4,112,101,Kevin Durant
10,/play-index/pgl_cum_stats.cgi?player=duranke01&year=2017&date_game=2017-05-22&is_playoff_game=Y,2017-05-22,GSW,@,SAS,W (+14),1,37:37,10,13,.769,2,4,.500,7,7,1.000,1,11,12,4,0,1,5,3,29,25.2,+19,.902,.846,3.6,23.4,16.1,14.5,0.0,1.7,23.7,23.6,137,107,Kevin Durant
11,/play-index/pgl_cum_stats.cgi?player=duranke01&year=2017&date_game=2017-06-01&is_playoff_game=Y,2017-06-01,GSW,,CLE,W (+22),1,37:33,14,26,.538,3,6,.500,7,8,.875,2,7,9,8,0,0,0,1,38,33.7,+16,.644,.596,4.4,17.5,10.6,37.7,0.0,0.0,0.0,32.2,141,97,Kevin Durant
12,/play-index/pgl_cum_stats.cgi?player=duranke01&year=2017&date_game=2017-06-04&is_playoff_game=Y,2017-06-04,GSW,,CLE,W (+19),1,40:42,13,22,.591,4,8,.500,3,3,1.000,2,11,13,6,3,5,3,4,33,33.6,+21,.708,.682,5.8,24.5,16.3,23.1,3.3,8.3,11.4,26.0,133,93,Kevin Durant
13,/play-index/pgl_cum_stats.cgi?player=duranke01&year=2017&date_game=2017-06-07&is_playoff_game=Y,2017-06-07,GSW,@,CLE,W (+5),1,40:55,10,18,.556,4,7,.571,7,8,.875,0,9,9,4,1,1,3,2,31,25.4,0,.720,.667,0.0,23.0,13.0,16.6,1.2,2.6,12.2,25.8,130,112,Kevin Durant
14,/play-index/pgl_cum_stats.cgi?player=duranke01&year=2017&date_game=2017-06-09&is_playoff_game=Y,2017-06-09,GSW,@,CLE,L (-21),1,39:19,9,22,.409,2,9,.222,15,16,.938,2,2,4,4,0,2,1,3,35,26.8,-22,.603,.455,5.3,7.0,6.0,17.4,0.0,5.8,3.3,31.9,139,146,Kevin Durant
15,/play-index/pgl_cum_stats.cgi?player=duranke01&year=2017&date_game=2017-06-12&is_playoff_game=Y,2017-06-12,GSW,,CLE,W (+9),1,40:15,14,20,.700,5,8,.625,6,6,1.000,1,6,7,5,1,0,4,3,39,32.4,+18,.861,.825,2.9,17.5,10.2,20.3,1.2,0.0,15.0,27.5,150,122,Kevin Durant
