date,team,opp,mpg,orig_ppg,orig_scaled,opp_orig_scaled,diff_orig,pred_scaled,opp_pred_scaled,diff_pred
2016-12-19,CHI,DET,289.434333333,103.083333333,85.4770742471,101.252435434,15.7753611866,82.9356717682,102.360457735,19.4247859666
2016-12-19,DAL,DEN,294.163333333,122.433333333,99.8900837403,121.109666233,21.2195824929,100.830913165,120.45153956,19.6206263949
2016-12-19,DEN,DAL,230.7,116.416666667,121.109666233,99.8900837403,-21.2195824929,120.45153956,100.830913165,-19.6206263949
2016-12-19,DET,CHI,259.707333333,109.566666667,101.252435434,85.4770742471,-15.7753611866,102.360457735,82.9356717682,-19.4247859666
2016-12-19,IND,WAS,226.368666667,95.0333333333,100.75599391,108.794017905,8.03802399522,106.340241436,107.250351095,0.910109658942
2016-12-19,MIN,PHO,236.629,100.233333333,101.661250312,102.89713439,1.2358840788,103.665853475,112.740680065,9.07482659007
2016-12-19,OKC,ATL,246.72347619,101.883333333,99.1069045295,107.728154735,8.62125020502,99.6942308259,108.613462264,8.91923143764
2016-12-19,PHO,MIN,243.194333333,104.266666667,102.89713439,101.661250312,-1.2358840788,112.740680065,103.665853475,-9.07482659007
2016-12-19,WAS,IND,262.293833333,118.9,108.794017905,100.75599391,-8.03802399522,107.250351095,106.340241436,-0.910109658942
2016-12-20,BOS,MEM,262.5975,115.25,105.332305144,89.9523574945,-15.3799476493,102.31745996,93.3844052727,-8.93305468724
2016-12-20,BRK,TOR,219.454333333,92.1333333333,100.759003771,127.511339744,26.7523359724,103.001207183,132.783891861,29.7826846789
2016-12-20,CHO,LAL,245.320333333,104.266666667,102.005405178,103.800702651,1.79529747319,103.85224235,105.392847223,1.540604873
2016-12-20,CLE,MIL,233.301809524,99.9976190476,102.868591634,109.245817759,6.37722612512,103.806310503,110.395622176,6.58931167234
2016-12-20,DEN,LAC,248.773333333,117.833333333,113.677778969,106.274138145,-7.40364082359,114.524343363,105.793601526,-8.73074183718
2016-12-20,GSW,UTA,262.3485,126.3,115.540969359,101.129537687,-14.4114316727,114.403997122,97.3419909381,-17.0620061841
2016-12-20,HOU,SAS,232.975,107.3,110.535465179,106.995900607,-3.53956457213,108.380099944,109.156372825,0.776272881593
2016-12-20,IND,NYK,234.465,96.5,98.7780692214,106.506802655,7.72873343347,102.907922232,105.56086468,2.65294244752
2016-12-20,LAC,DEN,238.816333333,105.75,106.274138145,113.677778969,7.40364082359,105.793601526,114.524343363,8.73074183718
2016-12-20,LAL,CHO,250.48,108.333333333,103.800702651,102.005405178,-1.79529747319,105.392847223,103.85224235,-1.540604873
2016-12-20,MEM,BOS,241.905833333,90.6666666667,89.9523574945,105.332305144,15.3799476493,93.3844052727,102.31745996,8.93305468724
2016-12-20,MIA,ORL,222.462333333,95.9333333333,103.496172386,108.503895614,5.00772322866,104.724364008,107.510167063,2.78580305556
2016-12-20,MIL,CLE,227.230666667,103.433333333,109.245817759,102.868591634,-6.37722612512,110.395622176,103.806310503,-6.58931167234
2016-12-20,NOP,PHI,253.809,97.3,92.0061936338,100.101158943,8.09496530893,91.7848385525,103.668455683,11.8836171301
2016-12-20,NYK,IND,256.885,114.0,106.506802655,98.7780692214,-7.72873343347,105.56086468,102.907922232,-2.65294244752
2016-12-20,ORL,MIA,240.044047619,108.523809524,108.503895614,103.496172386,-5.00772322866,107.510167063,104.724364008,-2.78580305556
2016-12-20,PHI,NOP,248.948166667,103.833333333,100.101158943,92.0061936338,-8.09496530893,103.668455683,91.7848385525,-11.8836171301
2016-12-20,POR,SAC,217.9785,105.0,115.607731955,98.6548235621,-16.9529083931,113.051361039,99.0414426823,-14.0099183564
2016-12-20,SAC,POR,241.303095238,99.1904761905,98.6548235621,115.607731955,16.9529083931,99.0414426823,113.051361039,14.0099183564
2016-12-20,SAS,HOU,247.53952381,110.357142857,106.995900607,110.535465179,3.53956457213,109.156372825,108.380099944,-0.776272881593
2016-12-20,TOR,BRK,225.2035,119.65,127.511339744,100.759003771,-26.7523359724,132.783891861,103.001207183,-29.7826846789
2016-12-20,UTA,GSW,253.378,106.766666667,101.129537687,115.540969359,14.4114316727,97.3419909381,114.403997122,17.0620061841
2016-12-21,ATL,MIN,230.153,98.3833333333,102.592623168,110.300851338,7.70822816999,100.570901087,112.12619848,11.5552973932
2016-12-21,CHI,WAS,222.755,92.5,99.6610626024,116.113199462,16.45213686,94.8624189257,116.510183216,21.6477642907
2016-12-21,CLE,MIL,234.505,105.166666667,107.630967357,101.178634696,-6.4523326609,110.120078646,99.4463204833,-10.6737581622
2016-12-21,DAL,POR,234.193,99.8,102.274619651,118.033016147,15.7583964955,98.7634301433,117.028323781,18.2648936374
2016-12-21,DET,MEM,230.487,88.0333333333,91.6667751327,97.6825545634,6.01577943078,91.1295544183,99.7987566326,8.66920221422
2016-12-21,HOU,PHO,238.124,106.8,107.641396919,103.713322105,-3.92807481424,111.478541753,107.120976049,-4.35756570399
2016-12-21,MEM,DET,320.712333333,130.533333333,97.6825545634,91.6667751327,-6.01577943078,99.7987566326,91.1295544183,-8.66920221422
2016-12-21,MIL,CLE,252.424833333,106.416666667,101.178634696,107.630967357,6.4523326609,99.4463204833,110.120078646,10.6737581622
2016-12-21,MIN,ATL,235.864,108.4,110.300851338,102.592623168,-7.70822816999,112.12619848,100.570901087,-11.5552973932
2016-12-21,NOP,OKC,274.534857143,107.133333333,93.6565952593,103.335622979,9.6790277198,96.6100752385,106.145976203,9.53590096411
2016-12-21,OKC,NOP,218.859666667,94.2333333333,103.335622979,93.6565952593,-9.6790277198,106.145976203,96.6100752385,-9.53590096411
2016-12-21,PHO,HOU,282.123833333,121.916666667,103.713322105,107.641396919,3.92807481424,107.120976049,111.478541753,4.35756570399
2016-12-21,POR,DAL,204.301190476,100.476190476,118.033016147,102.274619651,-15.7583964955,117.028323781,98.7634301433,-18.2648936374
2016-12-21,SAC,UTA,246.1125,99.2,96.7362486668,95.2673194897,-1.46892917708,95.8133739196,93.0279914518,-2.78538246779
2016-12-21,UTA,SAC,203.6795,80.85,95.2673194897,96.7362486668,1.46892917708,93.0279914518,95.8133739196,2.78538246779
2016-12-21,WAS,CHI,256.715,124.2,116.113199462,99.6610626024,-16.45213686,116.510183216,94.8624189257,-21.6477642907
2016-12-22,BOS,IND,254.864,108.6,102.266306736,108.685259403,6.41895266711,103.290598871,111.535231009,8.24463213836
2016-12-22,BRK,GSW,267.278833333,122.233333333,109.758036707,109.01850896,-0.739527747468,112.508763638,110.685749974,-1.82301366413
2016-12-22,GSW,BRK,237.3175,107.8,109.01850896,109.758036707,0.739527747468,110.685749974,112.508763638,1.82301366413
2016-12-22,IND,BOS,241.946333333,109.566666667,108.685259403,102.266306736,-6.41895266711,111.535231009,103.290598871,-8.24463213836
2016-12-22,LAC,SAS,228.973166667,107.15,112.310103294,104.801128732,-7.50897456281,111.391487898,105.505875153,-5.88561274469
2016-12-22,LAL,MIA,210.200833333,94.0,107.32593036,104.604194717,-2.72173564321,108.371329777,96.7521678085,-11.6191619682
2016-12-22,MIA,LAL,240.143333333,104.666666667,104.604194717,107.32593036,2.72173564321,96.7521678085,108.371329777,11.6191619682
2016-12-22,NYK,ORL,266.87,116.666666667,104.919998501,106.87821675,1.95821824846,100.420814791,106.539789406,6.11897461501
2016-12-22,ORL,NYK,246.561,109.8,106.87821675,104.919998501,-1.95821824846,106.539789406,100.420814791,-6.11897461501
2016-12-22,SAS,LAC,236.3715,103.216666667,104.801128732,112.310103294,7.50897456281,105.505875153,111.391487898,5.88561274469
2016-12-23,ATL,DEN,196.226333333,82.45,100.842734325,115.931682561,15.0889482359,98.6178316236,118.17003759,19.5522059667
2016-12-23,BOS,OKC,259.782,109.280952381,100.959375828,105.956293029,4.99691720082,101.928826671,107.847150966,5.91832429517
2016-12-23,BRK,CLE,243.079166667,112.783333333,111.354668404,115.141876721,3.78720831689,109.930414472,116.9322059,7.0017914283
2016-12-23,CHI,CHO,225.353333333,92.6666666667,98.6894654321,103.166156711,4.47669127939,94.8022288702,106.777900322,11.9756714518
2016-12-23,CHO,CHI,240.544,103.4,103.166156711,98.6894654321,-4.47669127939,106.777900322,94.8022288702,-11.9756714518
2016-12-23,CLE,BRK,282.434166667,135.5,115.141876721,111.354668404,-3.78720831689,116.9322059,109.930414472,-7.0017914283
2016-12-23,DAL,LAC,247.2925,109.65,106.416490593,105.007957634,-1.40853295883,104.565426498,104.918039473,0.352612974659
2016-12-23,DEN,ATL,257.738,124.5,115.931682561,100.842734325,-15.0889482359,118.17003759,98.6178316236,-19.5522059667
2016-12-23,DET,GSW,234.042,83.65,85.7794754788,123.562836944,37.7833614651,87.692274421,123.848379707,36.1561052861
2016-12-23,GSW,DET,233.533,120.233333333,123.562836944,85.7794754788,-37.7833614651,123.848379707,87.692274421,-36.1561052861
2016-12-23,HOU,MEM,239.6925,104.25,104.383741669,90.6476692243,-13.7360724448,106.382504684,96.9782849082,-9.40421977566
2016-12-23,LAC,DAL,213.317166667,93.3333333333,105.007957634,106.416490593,1.40853295883,104.918039473,104.565426498,-0.352612974659
2016-12-23,LAL,ORL,249.066333333,112.133333333,108.051536472,92.8823129829,-15.1692234886,108.431582789,94.2339317883,-14.1976510002
2016-12-23,MEM,HOU,265.1585,100.15,90.6476692243,104.383741669,13.7360724448,96.9782849082,106.382504684,9.40421977566
2016-12-23,MIA,NOP,267.788333333,112.916666667,101.199330317,100.928996089,-0.270334227675,97.0127461595,105.596026666,8.58328050623
2016-12-23,MIL,WAS,250.356333333,108.1,103.628295137,102.973768234,-0.654526902771,102.48117459,105.270000159,2.78882556888
2016-12-23,MIN,SAC,247.6435,107.0,103.697452184,97.4186747726,-6.27877741166,107.438445293,99.7683809189,-7.67006437444
2016-12-23,NOP,MIA,224.633166667,94.4666666667,100.928996089,101.199330317,0.270334227675,105.596026666,97.0127461595,-8.58328050623
2016-12-23,OKC,BOS,240.099,106.0,105.956293029,100.959375828,-4.99691720082,107.847150966,101.928826671,-5.91832429517
2016-12-23,ORL,LAL,251.242666667,97.2333333333,92.8823129829,108.051536472,15.1692234886,94.2339317883,108.431582789,14.1976510002
2016-12-23,PHI,PHO,220.425357143,91.3214285714,99.4311323399,105.16258051,5.73144816981,99.3960015501,110.678286506,11.2822849557
2016-12-23,PHO,PHI,247.692666667,108.533333333,105.16258051,99.4311323399,-5.73144816981,110.678286506,99.3960015501,-11.2822849557
2016-12-23,POR,SAS,247.0925,106.133333333,103.086900655,100.253224941,-2.83367571375,106.168148465,100.976460492,-5.19168797248
2016-12-23,SAC,MIN,244.758,99.35,97.4186747726,103.697452184,6.27877741166,99.7683809189,107.438445293,7.67006437444
2016-12-23,SAS,POR,209.629166667,87.5666666667,100.253224941,103.086900655,2.83367571375,100.976460492,106.168148465,5.19168797248
2016-12-23,TOR,UTA,248.7665,119.35,115.144121093,95.3886431617,-19.7554779318,114.565834177,91.5869710982,-22.9788630792
2016-12-23,UTA,TOR,231.8515,92.15,95.3886431617,115.144121093,19.7554779318,91.5869710982,114.565834177,22.9788630792
2016-12-23,WAS,MIL,279.5275,119.933333333,102.973768234,103.628295137,0.654526902771,105.270000159,102.48117459,-2.78882556888
2016-12-25,BOS,NYK,241.8545,111.5,110.645036582,106.375791389,-4.26924519266,111.454099477,103.587927995,-7.86617148218
2016-12-25,CHI,SAS,279.497333333,109.133333333,93.7110908631,106.746101786,13.0350109224,90.9946800463,107.836550201,16.8418701546
2016-12-25,CLE,GSW,225.523333333,113.333333333,120.608362771,111.128013996,-9.48034877545,121.787679193,109.965032184,-11.8226470094
2016-12-25,GSW,CLE,262.94,121.75,111.128013996,120.608362771,9.48034877545,109.965032184,121.787679193,11.8226470094
2016-12-25,LAC,LAL,211.301,89.0333333333,101.125882036,114.384819703,13.2589376677,99.7844946636,110.247010711,10.4625160475
2016-12-25,LAL,LAC,244.088333333,116.333333333,114.384819703,101.125882036,-13.2589376677,110.247010711,99.7844946636,-10.4625160475
2016-12-25,MIN,OKC,247.288,106.8,103.652421468,110.609713379,6.95729191099,105.898868846,111.271303493,5.37243464673
2016-12-25,NYK,BOS,244.717333333,108.466666667,106.375791389,110.645036582,4.26924519266,103.587927995,111.454099477,7.86617148218
2016-12-25,OKC,MIN,242.655,111.833333333,110.609713379,103.652421468,-6.95729191099,111.271303493,105.898868846,-5.37243464673
2016-12-25,SAS,CHI,276.811714286,123.119047619,106.746101786,93.7110908631,-13.0350109224,107.836550201,90.9946800463,-16.8418701546
2016-12-26,ATL,MIN,277.561333333,116.783333333,100.979483213,103.836055287,2.85657207343,95.5440539645,108.211179597,12.6671256328
2016-12-26,BRK,CHO,254.143666667,108.2,102.178426638,102.772265591,0.5938389535,100.776487023,104.326850438,3.55036341471
2016-12-26,CHI,IND,190.156666667,77.8571428571,98.2648392679,109.699690088,11.4348508197,98.233265542,111.929965734,13.6967001921
2016-12-26,CHO,BRK,221.227,94.7333333333,102.772265591,102.178426638,-0.5938389535,104.326850438,100.776487023,-3.55036341471
2016-12-26,CLE,DET,239.92,106.638095238,106.673653122,89.7428596123,-16.9307935102,106.274375532,90.7588318452,-15.5155436871
2016-12-26,DAL,NOP,282.582333333,108.45,92.1076689154,104.234777681,12.1271087655,92.9016603036,108.967333032,16.0656727284
2016-12-26,DEN,LAC,231.84,103.0,106.625258799,92.466016435,-14.1592423642,105.704914807,91.8803847688,-13.824530038
2016-12-26,DET,CLE,248.755166667,93.0166666667,89.7428596123,106.673653122,16.9307935102,90.7588318452,106.274375532,15.5155436871
2016-12-26,HOU,PHO,240.889833333,115.2,114.774457757,111.132009126,-3.6424486309,110.870023736,112.700995439,1.83097170313
2016-12-26,IND,CHI,248.595571429,113.628571429,109.699690088,98.2648392679,-11.4348508197,111.929965734,98.233265542,-13.6967001921
2016-12-26,LAC,DEN,195.315,75.25,92.466016435,106.625258799,14.1592423642,91.8803847688,105.704914807,13.824530038
2016-12-26,MEM,ORL,282.083166667,119.566666667,101.728863651,93.3603299015,-8.36853374922,105.374343721,94.6143742244,-10.7599694968
2016-12-26,MIL,WAS,220.404166667,97.7166666667,106.404521996,114.065901831,7.6613798351,105.024774583,115.431050119,10.4062755354
2016-12-26,MIN,ATL,242.228,104.8,103.836055287,100.979483213,-2.85657207343,108.211179597,95.5440539645,-12.6671256328
2016-12-26,NOP,DAL,243.220166667,105.633333333,104.234777681,92.1076689154,-12.1271087655,108.967333032,92.9016603036,-16.0656727284
2016-12-26,ORL,MEM,244.557833333,95.1333333333,93.3603299015,101.728863651,8.36853374922,94.6143742244,105.374343721,10.7599694968
2016-12-26,PHI,SAC,246.8065,107.766666667,104.794646818,108.020666546,3.22601972716,103.983440451,104.00564637,0.0222059197757
2016-12-26,PHO,HOU,244.574,113.25,111.132009126,114.774457757,3.6424486309,112.700995439,110.870023736,-1.83097170313
2016-12-26,POR,TOR,230.5085,96.3,100.265283059,114.432012445,14.1667293856,101.579431792,115.142037904,13.5626061117
2016-12-26,SAC,PHI,272.6145,122.7,108.020666546,104.794646818,-3.22601972716,104.00564637,103.983440451,-0.0222059197757
2016-12-26,TOR,POR,246.854,117.7,114.432012445,100.265283059,-14.1667293856,115.142037904,101.579431792,-13.5626061117
2016-12-26,WAS,MIL,228.890238095,108.785714286,114.065901831,106.404521996,-7.6613798351,115.431050119,105.024774583,-10.4062755354
2016-12-27,BOS,MEM,250.703333333,110.333333333,105.622847722,99.8321039823,-5.7907437394,103.337813851,103.431370817,0.0935569654503
2016-12-27,DAL,HOU,275.797650794,108.954761905,94.812783147,115.57093013,20.7581469829,95.8447291332,113.078054247,17.2333251138
2016-12-27,HOU,DAL,219.630119048,105.761904762,115.57093013,94.812783147,-20.7581469829,113.078054247,95.8447291332,-17.2333251138
2016-12-27,LAL,UTA,237.053809524,104.833333333,106.136239913,97.7052269515,-8.43101296186,103.76240393,93.950225265,-9.81217866512
2016-12-27,MEM,BOS,212.036,88.2,99.8321039823,105.622847722,5.7907437394,103.431370817,103.337813851,-0.0935569654503
2016-12-27,MIA,OKC,237.784,90.0666666667,90.9060323655,106.551512032,15.6454796667,89.4356849829,102.46345431,13.0277693272
2016-12-27,OKC,MIA,238.983,106.1,106.551512032,90.9060323655,-15.6454796667,102.46345431,89.4356849829,-13.0277693272
2016-12-27,UTA,LAL,234.910666667,95.6333333333,97.7052269515,106.136239913,8.43101296186,93.950225265,103.76240393,9.81217866512
2016-12-28,ATL,NYK,251.497333333,108.366666667,103.412627304,109.919459341,6.50683203631,103.707527976,107.974901927,4.26737395096
2016-12-28,BRK,CHI,211.7735,86.9,98.4825769041,99.2720993046,0.78952240047,92.8892259817,97.6663923726,4.7771663909
2016-12-28,CHI,BRK,246.3935,101.916666667,99.2720993046,98.4825769041,-0.78952240047,97.6663923726,92.8892259817,-4.7771663909
2016-12-28,CHO,ORL,255.0175,109.083333333,102.659621399,93.3573686608,-9.30225273775,103.117157999,92.1950490092,-10.9221089901
2016-12-28,DEN,MIN,252.644333333,116.633333333,110.796073004,101.760191236,-9.0358817677,110.248880226,107.555674298,-2.69320592874
2016-12-28,DET,MIL,264.288833333,111.416666667,101.177184305,105.049966689,3.87278238357,101.536223886,99.7631631559,-1.77306073061
2016-12-28,GSW,TOR,227.976666667,117.142857143,123.320891236,111.060306677,-12.2605845584,118.773990481,114.025721837,-4.74826864363
2016-12-28,IND,WAS,260.2265,109.466666667,100.958203719,109.789482872,8.83127915349,101.224121577,109.713646392,8.48952481428
2016-12-28,LAC,NOP,227.276904762,95.6428571429,100.997000722,109.790501889,8.79350116679,101.667682797,113.001084458,11.3334016609
2016-12-28,MIL,DET,225.15,98.55,105.049966689,101.177184305,-3.87278238357,99.7631631559,101.536223886,1.77306073061
2016-12-28,MIN,DEN,240.958666667,102.166666667,101.760191236,110.796073004,9.0358817677,107.555674298,110.248880226,2.69320592874
2016-12-28,NOP,LAC,223.8445,102.4,109.790501889,100.997000722,-8.79350116679,113.001084458,101.667682797,-11.3334016609
2016-12-28,NYK,ATL,239.432452381,109.65952381,109.919459341,103.412627304,-6.50683203631,107.974901927,103.707527976,-4.26737395096
2016-12-28,ORL,CHO,233.082833333,90.6666666667,93.3573686608,102.659621399,9.30225273775,92.1950490092,103.117157999,10.9221089901
2016-12-28,PHO,SAS,243.943833333,108.866666667,107.106622221,100.395348247,-6.71127397368,112.504129303,101.22678933,-11.2773399724
2016-12-28,POR,SAC,240.263166667,91.1,91.0002157357,103.704649431,12.7044336951,92.5917637886,103.190338874,10.5985750855
2016-12-28,SAC,POR,234.975,101.533333333,103.704649431,91.0002157357,-12.7044336951,103.190338874,92.5917637886,-10.5985750855
2016-12-28,SAS,PHO,236.584666667,98.9666666667,100.395348247,107.106622221,6.71127397368,101.22678933,112.504129303,11.2773399724
2016-12-28,TOR,GSW,244.948,113.35,111.060306677,123.320891236,12.2605845584,114.025721837,118.773990481,4.74826864363
2016-12-28,WAS,IND,252.046,115.3,109.789482872,100.958203719,-8.83127915349,109.713646392,101.224121577,-8.48952481428
2016-12-29,BOS,CLE,261.714,121.966666667,111.847283676,118.823896462,6.9766127855,111.175984439,121.712088738,10.5361042993
2016-12-29,CHO,MIA,219.290666667,102.966666667,112.690614588,94.5060830817,-18.184531506,114.115788963,95.4788303823,-18.6369585808
2016-12-29,CLE,BOS,232.3775,115.05,118.823896462,111.847283676,-6.9766127855,121.712088738,111.175984439,-10.5361042993
2016-12-29,DAL,LAL,253.877761905,98.2642857143,92.8928488832,104.655128406,11.7622795227,92.838390336,98.5077003726,5.6693100366
2016-12-29,LAL,DAL,233.1085,101.65,104.655128406,92.8928488832,-11.7622795227,98.5077003726,92.838390336,-5.6693100366
2016-12-29,MEM,OKC,243.971,93.8,92.2732619861,113.060433901,20.787171915,95.9387293704,106.565369093,10.6266397224
2016-12-29,MIA,CHO,278.10152381,109.50952381,94.5060830817,112.690614588,18.184531506,95.4788303823,114.115788963,18.6369585808
2016-12-29,OKC,MEM,257.278333333,121.2,113.060433901,92.2732619861,-20.787171915,106.565369093,95.9387293704,-10.6266397224
2016-12-29,PHI,UTA,211.489166667,82.1833333333,93.2624602521,106.543918826,13.2814585743,93.3120495237,111.075644962,17.763595438
2016-12-29,PHO,TOR,239.437333333,108.7,108.955439976,103.331898168,-5.62354180786,113.259796777,112.509224817,-0.750571959233
2016-12-29,TOR,PHO,240.003333333,103.333333333,103.331898168,108.955439976,5.62354180786,112.509224817,113.259796777,0.750571959233
2016-12-29,UTA,PHI,279.959666667,124.283333333,106.543918826,93.2624602521,-13.2814585743,111.075644962,93.3120495237,-17.763595438
2016-12-30,ATL,DET,248.311,100.133333333,96.7818582342,106.563668091,9.78180985634,96.8096790042,104.708070809,7.89839180521
2016-12-30,BOS,MIA,218.903571429,98.7428571429,108.259018159,82.7148675895,-25.5441505692,106.857126153,82.7043564494,-24.1527697034
2016-12-30,BRK,WAS,222.910333333,98.5166666667,106.069555621,99.3901535639,-6.67940205711,103.288863949,98.6612631032,-4.62760084603
2016-12-30,CHI,IND,242.621190476,97.4523809524,96.3995411228,102.154022994,5.75448187131,94.7983588843,100.779652294,5.98129340997
2016-12-30,DAL,GSW,265.614142857,112.992857143,102.096542837,120.606085465,18.5095426278,103.154646116,115.963168308,12.8085221915
2016-12-30,DEN,PHI,249.207,115.25,110.992066836,91.6500517595,-19.3420150766,107.233417578,94.7935927568,-12.4398248216
2016-12-30,DET,ATL,200.711666667,89.119047619,106.563668091,96.7818582342,-9.78180985634,104.708070809,96.8096790042,-7.89839180521
2016-12-30,GSW,DAL,235.676333333,118.433333333,120.606085465,102.096542837,-18.5095426278,115.963168308,103.154646116,-12.8085221915
2016-12-30,HOU,LAC,251.185166667,122.383333333,116.933656512,97.4478562774,-19.4858002349,119.145431998,100.866103739,-18.279328259
2016-12-30,IND,CHI,244.420833333,104.035714286,102.154022994,96.3995411228,-5.75448187131,100.779652294,94.7983588843,-5.98129340997
2016-12-30,LAC,HOU,230.277,93.5,97.4478562774,116.933656512,19.4858002349,100.866103739,119.145431998,18.279328259
2016-12-30,MIA,BOS,235.445666667,81.1452380952,82.7148675895,108.259018159,25.5441505692,82.7043564494,106.857126153,24.1527697034
2016-12-30,MIL,MIN,234.371166667,112.3,114.997080841,106.339932309,-8.65714853264,114.725022732,111.965958761,-2.75906397077
2016-12-30,MIN,MIL,237.9915,105.45,106.339932309,114.997080841,8.65714853264,111.965958761,114.725022732,2.75906397077
2016-12-30,NOP,NYK,239.6,105.666666667,105.843071786,105.151936306,-0.691135480746,102.5433071,104.988599811,2.44529271116
2016-12-30,NYK,NOP,228.089,99.9333333333,105.151936306,105.843071786,0.691135480746,104.988599811,102.5433071,-2.44529271116
2016-12-30,PHI,DEN,202.3785,77.2833333333,91.6500517595,110.992066836,19.3420150766,94.7935927568,107.233417578,12.4398248216
2016-12-30,POR,SAS,253.760666667,102.9,97.3200469734,109.598853868,12.2788068948,97.7982414849,112.821422115,15.0231806305
2016-12-30,SAS,POR,240.112,109.65,109.598853868,97.3200469734,-12.2788068948,112.821422115,97.7982414849,-15.0231806305
2016-12-30,WAS,BRK,235.113833333,97.3666666667,99.3901535639,106.069555621,6.67940205711,98.6612631032,103.288863949,4.62760084603
2016-12-31,CHI,MIL,265.508642857,105.169047619,95.0649709816,105.877441202,10.8124702208,92.0503507381,107.62981809,15.5794673521
2016-12-31,CHO,CLE,261.36252381,110.842857143,101.783091648,109.692973163,7.90988151456,101.937418652,114.628928652,12.6915099997
2016-12-31,CLE,CHO,232.037261905,106.053571429,109.692973163,101.783091648,-7.90988151456,114.628928652,101.937418652,-12.6915099997
2016-12-31,HOU,NYK,211.7,114.4,129.692961738,99.0969467395,-30.5960149988,131.970582336,97.1005689599,-34.8700133758
2016-12-31,LAC,OKC,241.3555,98.5333333333,97.9799507366,100.016192488,2.03624175118,97.0792383292,95.9059176976,-1.17332063154
2016-12-31,MEM,SAC,273.563,118.0,103.52277172,108.746928343,5.22415662321,105.814172252,108.007464642,2.19329239041
2016-12-31,MIL,CHI,215.57,95.1,105.877441202,95.0649709816,-10.8124702208,107.62981809,92.0503507381,-15.5794673521
2016-12-31,NYK,HOU,197.422833333,81.5166666667,99.0969467395,129.692961738,30.5960149988,97.1005689599,131.970582336,34.8700133758
2016-12-31,OKC,LAC,267.613809524,111.523809524,100.016192488,97.9799507366,-2.03624175118,95.9059176976,97.0792383292,1.17332063154
2016-12-31,PHO,UTA,238.9135,105.15,105.628187608,106.966513416,1.33832580829,108.184887468,112.378927804,4.19404033549
2016-12-31,SAC,MEM,243.354,110.266666667,108.746928343,103.52277172,-5.22415662321,108.007464642,105.814172252,-2.19329239041
2016-12-31,UTA,PHO,271.486833333,121.0,106.966513416,105.628187608,-1.33832580829,112.378927804,108.184887468,-4.19404033549
2017-01-01,ATL,SAS,238.405,93.0,93.622197521,113.149514918,19.5273173973,97.7861069966,113.555079355,15.7689723588
2017-01-01,DET,MIA,231.149809524,95.6238095238,99.2850235654,104.027678544,4.74265497839,99.2601752867,98.7711706983,-0.489004588436
2017-01-01,IND,ORL,274.582619048,110.654761905,96.718222549,101.569978455,4.85175590645,94.8784443754,100.673243901,5.79479952611
2017-01-01,LAL,TOR,253.888333333,102.483333333,96.8772360552,105.066245299,8.18900924353,93.4384838042,110.570452904,17.1319691001
2017-01-01,MIA,DET,180.149857143,78.0857142857,104.027678544,99.2850235654,-4.74265497839,98.7711706983,99.2601752867,0.489004588436
2017-01-01,MIN,POR,250.1775,111.5,106.964055521,98.1132075472,-8.85084797341,112.881628005,95.571458611,-17.3101693943
2017-01-01,ORL,IND,235.547666667,99.6857142857,101.569978455,96.718222549,-4.85175590645,100.673243901,94.8784443754,-5.79479952611
2017-01-01,POR,MIN,235.32,96.2,98.1132075472,106.964055521,8.85084797341,95.571458611,112.881628005,17.3101693943
2017-01-01,SAS,ATL,262.3785,123.7,113.149514918,93.622197521,-19.5273173973,113.555079355,97.7861069966,-15.7689723588
2017-01-01,TOR,LAL,228.884166667,100.2,105.066245299,96.8772360552,-8.18900924353,110.570452904,93.4384838042,-17.1319691001
2017-01-02,BRK,UTA,249.266,107.2,103.215039356,92.6426640102,-10.5723753453,98.5394659782,97.9114181553,-0.628047822847
2017-01-02,CHI,CHO,215.011833333,85.4166666667,95.3435896164,108.302475383,12.9588857667,95.3886423537,110.715729257,15.3270869031
2017-01-02,CHO,CHI,209.9675,94.75,108.302475383,95.3435896164,-12.9588857667,110.715729257,95.3886423537,-15.3270869031
2017-01-02,CLE,NOP,221.876,103.45,111.900340731,107.413428891,-4.48691184027,113.837851404,102.211766228,-11.6260851754
2017-01-02,DEN,GSW,226.310904762,100.247619048,106.311397574,116.93417176,10.6227741865,105.036158102,113.85360201,8.81744390839
2017-01-02,GSW,DEN,227.41,110.8,116.93417176,106.311397574,-10.6227741865,113.85360201,105.036158102,-8.81744390839
2017-01-02,HOU,WAS,218.623,119.55,131.239622547,112.983742923,-18.2558796233,127.256793208,111.399903731,-15.8568894766
2017-01-02,LAC,PHO,219.173333333,93.9047619048,102.827942224,99.0950741098,-3.73286811465,100.884547511,96.668154905,-4.21639260644
2017-01-02,MIL,OKC,235.748333333,111.7,113.714483665,107.564979906,-6.14950375916,114.964832649,104.358763391,-10.6060692586
2017-01-02,NOP,CLE,226.0425,101.166666667,107.413428891,111.900340731,4.48691184027,102.211766228,113.837851404,11.6260851754
2017-01-02,NYK,ORL,251.519666667,109.133333333,104.134998058,103.608324599,-0.526673458978,101.31162896,103.217514027,1.90588506708
2017-01-02,OKC,MIL,240.7475,107.9,107.564979906,113.714483665,6.14950375916,104.358763391,114.964832649,10.6060692586
2017-01-02,ORL,NYK,240.444,103.8,103.608324599,104.134998058,0.526673458978,103.217514027,101.31162896,-1.90588506708
2017-01-02,PHO,LAC,259.266166667,107.05,99.0950741098,102.827942224,3.73286811465,96.668154905,100.884547511,4.21639260644
